#{"t_start": 1724501887.995232, "env_id": "CustomHopper-source-v0"}
r,l,t
1411.431468,500,990.99472
1349.141479,500,992.120721
1493.771825,500,992.271661
1449.268262,500,992.422586
1404.668465,500,992.565035
1411.355844,500,992.67263
1425.773894,500,992.781973
1411.90656,500,992.889768
1404.484469,500,992.997463
1433.935411,500,993.106527
755.889911,241,993.600214
1501.990355,500,993.743975
1484.486159,500,993.889717
1374.332466,500,994.040209
501.316868,189,994.093973
1080.531029,369,994.616091
1469.47617,500,994.756979
959.005216,365,994.857071
1388.029323,500,994.993705
1443.384803,500,995.896644
792.298209,276,995.97587
1536.769275,500,996.116693
1495.78557,500,996.241322
1495.178148,500,996.348369
1482.978991,500,996.455507
1497.025536,500,996.561847
1489.80082,500,996.668193
763.605646,246,996.741206
1376.513409,500,996.878641
1386.810296,500,997.746601
1344.354161,453,997.886199
1404.112969,500,998.040583
1435.366619,500,998.176564
968.54674,368,998.278239
1356.334886,456,999.285277
1492.796637,500,999.440658
1407.572056,500,999.591839
1460.363696,500,999.852107
1445.063716,500,999.969179
1448.542269,500,1000.093063
1463.460686,500,1000.209841
1456.205312,500,1000.326268
1439.860584,500,1001.445019
1462.781544,500,1001.60058
1285.040287,500,1001.751036
1033.761907,362,1001.859118
1321.115425,424,1001.982578
1372.033726,500,1003.027099
1454.172422,500,1003.167342
1487.199381,500,1003.30454
1467.748511,500,1003.440117
1342.007126,500,1004.438085
1453.074288,500,1004.611337
1450.250267,500,1004.722986
1446.486109,500,1004.835352
1475.379154,500,1004.944846
1443.464768,500,1005.054399
1313.180661,455,1005.18394
1405.493795,500,1005.323096
1391.54934,500,1006.348345
1392.975534,500,1006.499414
1393.731144,500,1006.655035
1301.11306,408,1006.776471
1493.061949,500,1006.915438
1497.953856,500,1008.031418
1328.103481,500,1008.183042
1415.358532,500,1008.323185
1457.806319,500,1008.468763
1480.285252,500,1008.578633
1498.057903,500,1008.687161
1449.328048,500,1008.79654
1466.417565,500,1008.906161
1506.510957,500,1009.053064
1525.302695,500,1010.037831
1487.442033,500,1010.191709
1365.865314,500,1010.342369
1506.964569,500,1010.490945
1437.308141,500,1011.625952
1536.916694,500,1011.779871
1549.734156,500,1011.919962
1476.427918,500,1012.063415
1386.024949,500,1013.176781
1453.822126,500,1013.299247
1443.338556,500,1013.419204
1442.150114,500,1013.539349
1457.948869,500,1013.659489
1461.629593,500,1013.778677
1461.452543,500,1013.932551
1326.307872,500,1014.084122
1465.272685,500,1014.231839
1442.879,500,1015.287807
1429.610145,500,1015.4413
776.533573,248,1015.517742
1025.150293,324,1015.615139
559.317977,186,1015.668273
709.794734,226,1015.730491
1525.693334,500,1016.767091
1501.712029,500,1016.925925
1436.823158,500,1017.082412
1464.381233,500,1017.204887
1456.011654,500,1017.311069
1464.835742,500,1017.418532
1437.486563,500,1017.526774
1489.305528,500,1017.634253
1440.152225,500,1017.774536
1368.393159,500,1018.43418
736.270751,225,1018.497668
927.939449,317,1018.593717
1493.514789,500,1018.74242
1528.714197,500,1018.892902
1315.130656,415,1019.956509
1493.838439,500,1020.112192
1491.936588,500,1020.257959
1513.526956,500,1020.391694
1379.321906,500,1021.462511
1475.545193,500,1021.599958
1474.515776,500,1021.720824
1469.25587,500,1021.840374
1466.518148,500,1021.958838
1476.5624,500,1022.081021
1552.784954,500,1022.235295
150.961303,72,1022.257137
1529.737488,500,1022.406687
1484.368785,500,1022.555742
1046.068218,323,1022.650121
1526.958227,500,1023.752101
1492.867645,500,1023.90757
1035.714742,336,1024.01097
1374.265595,500,1024.165002
1542.089213,500,1025.060502
1447.233252,500,1025.200548
1452.259382,500,1025.384531
1440.156029,500,1025.493495
1456.886853,500,1025.602105
1450.97082,500,1025.71099
1450.547664,500,1025.819255
1518.604013,500,1025.967049
1458.148272,500,1026.10988
1534.108224,500,1027.211089
723.183104,222,1027.274319
1496.526004,500,1027.412977
1353.897828,500,1027.551515
1376.95543,500,1028.651072
1391.270636,500,1028.810153
1382.23302,500,1028.961199
962.80358,347,1029.066277
1406.601044,500,1029.316544
1402.023467,500,1029.434556
1406.272048,500,1029.543886
1411.110951,500,1029.651187
1398.660232,500,1029.764917
1458.888528,500,1030.799073
1349.239538,500,1030.955179
1439.929371,500,1031.102669
1348.518101,500,1031.247718
1524.57698,500,1032.226163
1436.320946,500,1032.382564
1332.472175,500,1032.536318
1522.415543,500,1032.688364
1470.437268,500,1033.30898
1346.116473,500,1033.446323
1415.45958,500,1033.554157
1407.607253,500,1033.662896
1410.650468,500,1033.771004
1421.777221,500,1033.878981
1427.201932,500,1033.989101
1435.953567,500,1034.145883
1308.706791,500,1034.295351
1432.271715,500,1034.881688
1505.382788,500,1035.022274
1305.663243,500,1035.160183
1472.682829,500,1035.300407
1593.972447,493,1036.170825
1421.823754,500,1036.315008
1397.439411,500,1036.455583
1586.290506,500,1036.595901
1433.167992,500,1036.710925
1450.465846,500,1036.819235
1453.248447,500,1036.928976
1442.057398,500,1037.039396
1421.358847,500,1037.147517
1372.918088,500,1037.713695
1391.815387,500,1037.853605
1471.433404,500,1037.99064
1385.822662,500,1038.13439
1447.877204,500,1038.686528
1481.689498,500,1038.827979
1456.662687,500,1038.966389
1463.240227,500,1039.108997
1386.508617,500,1040.215993
1431.257138,500,1040.356762
1377.52443,500,1040.467224
1380.399314,500,1040.57447
1355.63029,500,1040.6816
1373.762927,500,1040.789816
1375.548649,500,1040.897802
1446.927185,500,1041.041029
1284.240863,500,1041.186323
1393.088134,500,1041.872076
1336.304403,500,1042.013731
1310.878022,500,1042.160316
1415.627382,500,1042.309672
1354.334838,500,1042.457631
1316.937777,500,1043.232475
1481.79994,500,1043.382011
1414.133223,500,1043.532124
1419.677318,500,1043.648345
1364.912984,500,1043.764429
1398.430378,500,1043.881948
1398.0024,500,1043.997727
1339.957677,500,1044.107769
1432.932406,500,1044.2475
1484.965559,500,1045.331175
1413.737952,500,1045.482858
1454.277424,500,1045.633348
1418.469665,500,1045.782514
1421.540478,500,1046.898851
1362.963593,500,1047.054577
1362.275497,500,1047.204745
1525.230616,500,1047.355854
1530.560878,500,1048.477796
1430.753767,500,1048.600257
1435.336598,500,1048.719489
1454.040751,500,1048.838701
1449.61612,500,1048.957879
1460.360635,500,1049.077005
1080.769758,333,1049.181629
1345.42572,500,1049.330018
1368.012154,500,1049.477614
1466.531911,500,1050.576983
1338.081367,500,1050.719141
1438.077892,500,1050.856611
1438.932297,500,1050.993257
1478.978374,500,1051.557389
1307.874344,410,1051.672248
1381.221109,500,1051.810659
1463.434199,500,1051.990269
1454.332369,500,1052.103634
1465.661226,500,1052.211895
1452.256235,500,1052.318854
1467.330793,500,1052.425265
1435.208238,500,1052.565902
1452.667824,500,1053.597133
1389.478642,500,1053.737177
1438.933365,500,1053.877673
1343.569835,500,1054.025028
1382.449642,435,1055.05552
1319.987613,500,1055.200516
1510.932844,500,1055.338153
1462.378491,500,1055.476953
748.214427,239,1055.541409
1443.006719,500,1056.673215
1448.337397,500,1056.79672
1453.525618,500,1056.917634
1449.24181,500,1057.038724
1459.273643,500,1057.15878
1542.294458,500,1057.314648
1500.586895,468,1057.453513
1002.217237,319,1057.549387
1404.388322,500,1057.699044
1479.952039,500,1058.341608
1452.05581,500,1058.479641
1433.769971,500,1058.633078
1398.120053,500,1058.768853
1455.666781,500,1059.866209
1500.253439,500,1060.019713
1479.2013,500,1060.204424
1441.979067,500,1060.321734
1464.999272,500,1060.439907
1463.059732,500,1060.558504
1482.573117,500,1060.666834
1346.164344,500,1060.810082
1465.514377,500,1060.958572
1481.605818,500,1061.752114
1462.308538,500,1061.893829
1315.361186,500,1062.036615
1516.326699,500,1062.1696
1260.266131,417,1063.258734
1297.50178,412,1063.386936
762.446933,240,1063.460448
846.307842,268,1063.541102
1518.189523,500,1063.688243
1496.021444,500,1063.852385
1480.704124,500,1063.968659
1465.981506,500,1064.086959
1503.358408,500,1064.203072
1506.128626,500,1064.319625
1389.007863,500,1065.428069
609.641228,207,1065.486523
1446.03866,500,1065.624386
1019.197673,334,1065.716586
605.954369,197,1065.771073
1391.536751,500,1066.686789
1476.911837,500,1066.837936
588.427731,196,1066.898854
1364.918728,500,1067.051762
1442.119588,500,1067.200845
1391.581373,500,1067.81545
1422.101128,500,1067.969328
1529.616062,500,1068.111574
1517.72141,500,1068.231373
1484.968457,500,1068.349535
1528.311114,500,1068.468723
1528.124226,500,1068.586629
1540.924032,500,1068.746181
1357.91211,500,1068.897136
1319.939653,500,1069.916402
1389.581571,500,1070.062056
1431.457074,500,1070.210414
1438.281446,500,1070.358237
157.180258,74,1070.380549
1437.47573,500,1071.322699
577.163666,193,1071.376143
1364.089917,500,1071.514995
1398.669515,500,1071.649152
1423.074349,500,1071.826278
1470.517265,500,1071.943145
1474.08318,500,1072.061344
1440.060406,500,1072.178133
1470.07265,500,1072.29487
1366.670353,500,1072.863166
1357.827025,500,1073.002933
1367.038502,500,1073.148932
1390.458585,500,1073.285974
1464.422736,500,1074.225891
1481.678336,500,1074.367586
1412.235227,500,1074.517133
1384.053521,500,1074.666493
1443.386504,500,1074.813719
1448.516931,500,1075.921356
1437.281446,500,1076.039363
1428.659377,500,1076.156784
1449.251131,500,1076.26297
1388.525287,500,1076.370391
1403.626759,500,1076.477293
1438.359702,500,1076.617615
1358.528547,500,1076.757418
1357.287346,500,1076.895409
1359.978426,500,1077.454963
1380.897655,500,1077.595327
1429.070013,500,1077.735365
1419.989507,500,1077.873115
1462.989357,500,1078.710293
1435.198372,500,1078.863111
1467.513875,500,1079.011504
1475.643,500,1079.132278
1477.705005,500,1079.235662
1477.027948,500,1079.352022
1482.569996,500,1079.466181
1482.530701,500,1079.581749
1466.037236,500,1079.726965
1350.575,500,1080.845196
1462.570895,500,1080.993367
1459.777309,500,1081.143338
1484.923954,500,1081.287385
1564.46042,500,1082.399649
1483.854376,500,1082.551872
1538.216995,500,1082.699855
1392.351424,500,1082.848721
1419.93643,500,1083.892837
1473.844803,500,1084.01661
1479.928394,500,1084.138237
1478.736659,500,1084.256088
1471.658062,500,1084.366817
1475.512267,500,1084.483272
1467.727206,500,1084.636815
1394.130705,500,1084.784617
1452.118453,500,1084.922067
1425.077785,500,1086.002363
1537.625342,500,1086.14502
1445.308141,500,1086.28263
1550.245119,500,1086.420948
1469.376789,500,1087.522792
1445.92227,500,1087.66392
1455.739935,500,1087.803492
1474.549313,500,1087.913421
1481.019667,500,1088.027537
1471.776262,500,1088.144893
1471.417161,500,1088.262083
1471.23324,500,1088.380931
1484.073421,500,1088.5341
1470.584612,500,1089.159061
960.637956,301,1089.252627
1419.100675,500,1089.405305
756.419622,238,1089.476308
1405.996567,500,1089.628023
1394.083894,500,1090.249247
1362.909683,451,1090.387167
1364.49726,500,1090.539646
1498.137377,500,1090.689108
1372.359239,500,1091.302003
1435.344876,500,1091.430392
1435.836188,500,1091.550444
1411.405769,500,1091.668976
1439.973497,500,1091.787643
1417.169301,500,1091.904875
1448.119627,500,1092.056301
1319.933364,500,1092.18841
1433.781115,500,1092.322337
1012.023777,314,1092.40693
1418.289363,500,1093.509207
1401.373725,500,1093.660227
1417.688462,500,1093.794082
1446.667205,500,1093.928906
1423.135252,500,1095.039329
771.417808,242,1095.116625
1440.992986,500,1095.369249
1424.454177,500,1095.488384
1444.47862,500,1095.60525
1440.431719,500,1095.721573
1435.401992,500,1095.838135
1512.411236,500,1095.992103
711.371041,225,1096.060606
699.111224,221,1096.127638
1500.033497,500,1096.736451
1516.994222,500,1096.886083
1036.172325,335,1096.986452
1511.613521,500,1097.140344
1391.252551,500,1097.741561
1455.198502,500,1097.891597
1383.674362,500,1098.040966
1385.368937,500,1098.188758
1412.796581,500,1098.366262
1413.624125,500,1098.472682
1427.093011,500,1098.580093
1433.647387,500,1098.688622
1442.841431,500,1098.797113
1318.923469,500,1099.865172
1435.708737,500,1100.017898
1408.277109,500,1100.153123
1467.104608,500,1100.287272
1499.343426,500,1101.379201
1347.803241,500,1101.531015
1328.929694,500,1101.682694
1350.211082,500,1101.832585
1461.47071,500,1102.453065
1177.509946,397,1102.572701
1416.922224,500,1102.72339
1434.890895,500,1102.84179
1415.177722,500,1102.959147
1411.049835,500,1103.078942
1401.368355,500,1103.197795
1397.18415,500,1103.350067
1335.213847,434,1103.47655
1489.35271,500,1104.083812
1436.809558,500,1104.237835
1385.587578,500,1104.3874
1411.474304,500,1104.537691
155.670647,72,1104.559084
1335.513231,500,1105.643498
1416.79708,500,1105.798847
1439.545179,500,1105.950948
1442.843733,500,1106.220183
1453.882048,500,1106.340065
1422.544994,500,1106.456335
1349.116987,500,1106.572746
1424.95076,500,1106.68864
777.786662,269,1106.774138
1459.540368,500,1107.390431
145.224605,69,1107.411556
1263.103854,500,1107.563649
1312.020069,500,1107.705856
1374.937283,500,1107.851468
881.582929,337,1108.536839
1513.147855,500,1108.678992
149.359652,71,1108.700671
1337.136645,500,1108.848818
1418.787237,500,1108.985946
1440.481732,500,1109.81116
1383.860216,500,1109.990088
1441.65433,500,1110.100989
1439.706658,500,1110.207771
1404.976706,500,1110.315786
1427.391496,500,1110.422651
1295.956438,500,1110.560889
1423.364191,500,1110.700376
1411.57119,500,1110.848152
1528.891479,500,1111.923581
724.328448,228,1111.992243
1391.512492,500,1112.132805
143.185297,69,1112.151718
1464.593242,500,1112.286291
1415.702075,500,1113.338171
1295.541255,500,1113.494315
1251.62488,500,1113.642769
1428.663478,500,1113.822192
1427.822573,500,1113.940797
1426.983497,500,1114.059551
1428.239702,500,1114.164223
1421.535741,500,1114.278801
1484.905439,500,1114.425498
1454.338734,500,1115.432648
1494.177809,500,1115.584539
1467.166792,500,1115.733431
1424.387861,500,1115.88355
1374.164756,500,1116.987692
1425.412513,500,1117.144946
1481.566148,500,1117.294262
1379.161074,500,1117.444761
1358.999314,500,1118.536224
1501.955446,500,1118.659886
1495.012764,500,1118.780701
1472.237562,500,1118.899902
1496.287288,500,1119.017622
1508.153653,500,1119.137964
1363.842964,500,1119.290006
1476.466721,500,1119.441176
1421.422215,500,1119.589033
1503.750314,500,1120.147561
1474.37789,500,1120.285065
1330.296701,500,1120.42116
1431.815048,500,1120.558018
1426.671045,500,1121.115158
1504.234347,500,1121.260681
1457.090067,500,1121.407682
1493.644034,500,1121.517107
1498.621849,500,1121.631896
1494.544107,500,1121.74753
1492.079388,500,1121.863835
1483.290734,500,1121.981427
1488.155925,500,1122.123984
1363.370391,500,1123.055981
1336.685731,500,1123.212132
1419.084823,500,1123.354064
1492.133855,500,1123.491753
1425.995245,500,1124.057751
1466.228139,500,1124.195228
1571.450806,500,1124.333865
1516.499575,500,1124.46952
1388.265091,500,1124.60378
1443.435849,500,1124.712603
1475.580665,500,1124.818711
1463.761057,500,1124.92498
1468.982299,500,1125.033206
1467.994588,500,1125.141229
1350.32991,500,1126.192033
1375.056172,500,1126.333311
1190.707306,423,1126.454051
1472.9558,500,1126.590059
1455.312434,500,1127.731041
1223.691753,391,1127.840535
1506.963196,500,1127.9801
1454.809769,500,1128.118488
1439.639242,500,1129.040766
1422.942441,500,1129.180903
1470.891177,500,1129.341404
1437.882335,500,1129.449215
1452.076744,500,1129.557656
1471.534236,500,1129.666056
1449.079662,500,1129.774934
1386.295724,500,1129.917048
1521.278841,491,1130.053996
1374.478515,500,1130.611284
1471.433144,500,1130.750504
1418.558074,500,1130.88823
1323.056997,500,1131.030065
1487.039129,500,1131.582947
1408.237065,500,1131.723354
1445.145449,500,1131.860311
1481.119384,500,1131.996593
1472.586976,500,1132.107442
1463.496989,500,1132.214261
1463.000212,500,1132.324138
1480.542565,500,1132.439809
1472.080719,500,1132.554224
1396.375355,500,1133.730464
1394.637217,500,1133.868119
1507.94013,500,1134.005075
1406.992015,500,1134.141238
1437.588686,500,1135.286381
1494.048642,500,1135.424808
1458.593591,500,1135.571186
1389.982072,500,1135.720739
1461.861282,500,1136.334113
1089.16963,355,1136.443217
1435.041687,500,1136.605232
1446.742292,500,1136.721871
1459.477495,500,1136.838174
1451.987073,500,1136.954531
1453.283281,500,1137.072701
1434.368839,500,1137.226062
1393.8277,500,1137.373624
1396.971099,500,1138.403287
1404.516598,500,1138.543961
1399.635706,500,1138.683033
1379.406066,500,1138.823256
1465.42815,500,1139.956216
1474.559643,500,1140.109138
845.316905,330,1140.208527
1421.592865,500,1140.357864
1460.505806,500,1140.523222
1453.00537,500,1140.638332
1437.151461,500,1140.754226
1471.667303,500,1140.870672
1453.522663,500,1140.986341
1467.825933,500,1141.138993
1388.928902,500,1142.242971
1438.091515,500,1142.383462
1513.495645,500,1142.521041
1468.312415,500,1142.656997
1494.896583,500,1143.220709
1388.886121,500,1143.358661
1515.013872,500,1143.495371
1445.652856,500,1143.632571
1412.66574,500,1144.195936
1477.183649,500,1144.306773
1469.718275,500,1144.418338
1485.307297,500,1144.52832
1495.536742,500,1144.638892
1461.39506,500,1144.750366
1484.187536,500,1144.892217
1468.11948,500,1145.034465
1467.766466,500,1145.171679
760.20818,235,1145.652196
1505.222061,500,1145.791912
1422.731168,500,1145.930331
1455.154713,500,1146.073969
1488.669249,500,1147.193294
1535.953793,500,1147.332422
1490.669804,500,1147.472472
1549.595928,500,1147.651101
1559.578758,500,1147.760434
1512.553467,500,1147.870846
1535.311249,500,1147.985136
1534.451581,500,1148.102636
1568.32566,500,1148.259452
1481.438875,500,1148.839998
1572.695048,500,1148.990759
1610.113078,500,1149.139201
737.254822,226,1149.207129
1570.213242,500,1149.353404
1556.951231,500,1150.477149
768.305161,236,1150.543258
1538.839202,500,1150.683709
1583.439206,500,1150.823878
748.574429,230,1150.889943
712.297873,221,1151.706886
1554.1366,500,1151.843319
1563.904485,500,1151.951881
1586.356704,500,1152.065152
1584.767544,500,1152.17248
1579.963072,500,1152.279452
1561.306234,500,1152.425327
714.384262,222,1152.487778
1502.748676,500,1152.623895
1534.316495,500,1152.761421
972.771927,298,1153.25768
870.450324,263,1153.33057
711.96738,221,1153.392748
749.529304,236,1153.458964
740.678569,228,1153.522265
732.542156,228,1153.585679
1499.465009,500,1153.721074
1639.648027,497,1154.271513
780.878208,240,1154.336562
1025.644067,318,1154.425587
814.827603,248,1154.499211
1554.128427,500,1154.615345
1591.374943,500,1154.731107
1553.6098,500,1154.846539
1562.430726,500,1154.961922
1554.201955,500,1155.079459
962.813172,294,1155.167879
1449.099252,500,1155.316005
1564.057148,500,1156.455043
1428.732642,500,1156.608553
786.278755,242,1156.679635
767.358804,237,1156.750822
1481.723827,500,1156.897682
1517.757496,500,1157.989165
1559.671791,500,1158.130991
781.13394,241,1158.199152
1448.37713,500,1158.346828
831.625746,262,1158.423436
677.527411,210,1158.485648
1567.302485,500,1158.606158
1560.846388,500,1158.721163
1560.748655,500,1158.836968
1545.386009,500,1158.951321
1546.455689,500,1159.067701
1533.484625,500,1159.916721
1458.091386,500,1160.062982
1483.387637,500,1160.209765
1464.936831,500,1160.354275
1516.600457,500,1160.963005
757.63797,232,1161.035216
997.280895,305,1161.126024
1538.149585,500,1161.27367
1447.784953,500,1161.419253
1494.257453,500,1162.587485
987.990296,310,1162.6813
1481.146415,500,1162.845226
1512.656543,500,1162.962539
1476.881735,500,1163.084238
1500.887246,500,1163.20264
1499.791274,500,1163.320744
791.375156,240,1163.395268
1443.590638,500,1163.536901
905.427321,315,1163.629358
1508.313646,500,1164.788794
1467.821677,500,1164.942254
1500.699511,500,1165.093469
1503.665491,500,1165.242919
1579.532426,500,1166.376741
1449.16072,500,1166.525872
1425.736212,500,1166.67443
1104.465056,355,1166.780088
1472.032431,500,1166.923785
1470.450605,500,1167.04247
1458.461127,500,1167.164933
1468.38413,500,1167.284427
1499.520668,500,1167.401037
1470.57118,500,1168.534432
1462.058979,500,1168.686701
1522.048951,500,1168.837833
980.81039,311,1168.930742
713.66843,223,1168.996374
1397.625981,449,1170.110808
1390.010238,500,1170.258867
1397.345145,500,1170.406618
1485.649928,500,1170.54811
1470.986378,500,1171.693366
1442.158907,500,1171.848337
1437.754129,500,1171.972957
1440.446909,500,1172.091408
1440.291399,500,1172.208983
1431.543912,500,1172.312214
1427.101648,500,1172.417188
1446.125775,500,1172.557258
1413.737322,500,1172.703883
1425.971,500,1173.302576
1356.986575,500,1173.453894
1483.11994,500,1173.603567
948.598581,329,1173.702038
1339.864021,500,1173.849521
1445.146794,500,1174.700223
1505.77495,500,1174.83748
1435.297442,500,1174.9722
1401.240754,500,1175.127044
1411.977899,500,1175.233607
1395.620437,500,1175.339674
1399.81946,500,1175.445867
1394.830526,500,1175.552161
1428.992676,500,1175.691053
1404.885759,500,1176.420443
1483.462811,500,1176.558522
1407.500233,500,1176.696011
1413.44786,500,1176.834439
1410.577332,500,1177.437572
1511.822408,500,1177.570588
1487.193385,500,1177.707104
1545.031399,500,1177.844246
1543.143244,500,1178.982498
1486.687863,500,1179.103233
1482.820848,500,1179.22102
1484.851573,500,1179.336695
1476.310874,500,1179.452667
1483.168328,500,1179.569032
1461.820108,500,1179.719455
1432.123979,500,1179.867899
1413.977998,500,1180.014676
770.635593,259,1180.540143
1397.294374,500,1180.691035
1532.875342,473,1180.829157
1397.640627,500,1180.974752
1389.548314,500,1181.1246
743.786562,232,1181.642258
1438.658092,500,1181.791592
1529.627265,500,1181.932204
1475.989356,500,1182.048112
1480.565104,500,1182.160386
1494.003449,500,1182.274761
1474.944665,500,1182.389189
1476.558863,500,1182.503382
702.979017,216,1182.571726
1550.952426,500,1182.714897
1337.794158,500,1183.28842
1379.656091,500,1183.427957
1466.811986,500,1183.564278
1363.68927,500,1183.697679
1458.062185,500,1184.578793
1407.532564,500,1184.715883
1531.859825,500,1184.85295
1500.507238,500,1184.989208
1480.223798,500,1186.165588
1487.327106,500,1186.275136
1492.169581,500,1186.382855
1476.744019,500,1186.488965
1485.647277,500,1186.595573
981.761223,306,1186.683432
1423.739696,500,1186.826776
1491.023338,500,1186.972318
1469.289124,500,1187.119028
1452.335471,500,1188.257294
1445.282006,500,1188.400615
1459.551881,500,1188.5452
1462.149089,500,1188.689024
1509.092201,500,1189.841965
683.167468,212,1189.898765
1491.006223,500,1190.142272
1516.597273,500,1190.249528
1509.174205,500,1190.35655
1517.34259,500,1190.464472
1489.433616,500,1190.571163
1200.016326,378,1190.678196
1506.203377,500,1190.814295
1443.451162,500,1191.376671
1518.175824,500,1191.514738
1438.932014,500,1191.653286
1516.670039,500,1191.789978
1428.469511,500,1192.347868
1391.642474,500,1192.48745
1511.379151,500,1192.624153
1455.418084,500,1192.760596
1505.5042,500,1192.89944
1495.061793,500,1193.006197
1497.786975,500,1193.116187
1487.796251,500,1193.228795
1484.066741,500,1193.343114
1474.938712,500,1194.49008
1477.204505,500,1194.627349
1460.417994,500,1194.762193
1470.364544,500,1194.89877
1504.240239,500,1195.456821
1490.330834,500,1195.593404
1510.616988,500,1195.730621
985.034896,302,1195.813315
1437.645561,500,1196.372181
1489.95859,500,1196.517326
1513.172907,500,1196.68834
1511.85695,500,1196.793863
1502.122727,500,1196.899914
1520.357324,500,1197.007393
1516.629024,500,1197.114703
845.135344,269,1197.191991
1449.347729,500,1197.33173
1449.396862,500,1197.477302
1404.484128,500,1198.244626
1521.094039,500,1198.390975
1484.350547,500,1198.536085
1439.599285,500,1198.683501
1340.735574,500,1199.818163
1474.42191,500,1199.966467
1418.977672,500,1200.113663
1510.236833,500,1200.296418
1502.932425,500,1200.410767
1520.675502,500,1200.524667
1492.730603,500,1200.638192
1518.098731,500,1200.752555
1543.215784,500,1201.896896
800.266436,250,1201.970737
1493.901033,500,1202.122421
1468.426024,500,1202.268078
1541.209784,500,1202.414546
1508.146604,500,1203.56442
1479.437025,500,1203.713701
1467.20133,500,1203.861132
1519.485145,500,1204.008135
1434.475436,500,1205.127978
1553.680935,500,1205.318858
1554.176178,500,1205.434628
1472.963517,500,1205.550646
1542.499185,500,1205.66791
1556.975791,500,1205.783129
1506.28015,500,1205.932484
1427.488628,500,1206.080117
769.390763,239,1206.150346
1485.898074,500,1207.29543
1516.848958,500,1207.43606
1534.43992,500,1207.573681
1279.45999,404,1207.68707
1479.093363,500,1208.244473
1417.516957,450,1208.368991
1463.706512,500,1208.507254
797.601318,242,1208.572809
1546.000973,500,1208.726763
1539.840881,500,1208.834497
1553.383111,500,1208.942414
1555.163183,500,1209.049971
1544.534771,500,1209.157604
1402.296312,500,1209.297203
935.438992,287,1209.789284
1442.572512,500,1209.929624
1524.738331,500,1210.066604
1458.646369,500,1210.203094
1411.203718,500,1211.361541
1373.001277,500,1211.499422
1562.810839,500,1211.635441
958.972461,297,1211.716568
1486.613329,500,1211.854985
1514.242084,500,1213.089468
1510.641313,500,1213.193406
1516.286109,500,1213.299331
1527.481177,500,1213.405282
1499.476604,500,1213.512013
1522.644534,500,1213.65071
1533.590352,500,1213.787227
1517.187323,500,1213.921551
1529.90385,500,1215.070817
1500.557599,500,1215.221535
1480.139156,500,1215.369808
1440.137237,500,1215.517492
1415.408268,500,1216.663304
1338.42031,500,1216.814378
1394.844651,500,1216.963858
1440.962472,500,1217.075748
1452.529816,500,1217.181685
1458.528666,500,1217.288202
1454.169078,500,1217.394371
1435.230096,500,1217.501119
1362.591343,500,1217.643337
1444.249364,500,1218.196911
1544.072062,500,1218.33674
1545.881616,500,1218.47598
783.353553,247,1218.544276
1568.699611,500,1218.683403
1473.488447,500,1219.525687
1459.914167,500,1219.676967
1479.057476,500,1219.824514
1408.991336,500,1219.969884
1538.030146,500,1220.614844
1535.610098,500,1220.723785
1546.218726,500,1220.831309
1534.904316,500,1220.938389
1541.923263,500,1221.048856
1457.180266,500,1221.18953
1521.633135,500,1221.327858
1461.133598,500,1221.46435
1364.388318,441,1221.58482
1504.491548,500,1222.149602
1425.346769,500,1222.286325
1446.929304,500,1222.424982
1419.424248,500,1222.562078
872.096703,274,1223.207073
1517.301468,500,1223.347048
1508.352481,500,1223.531955
1537.992671,500,1223.637529
1540.561054,500,1223.744743
1532.187644,500,1223.852278
1514.303127,500,1223.959375
1487.093305,500,1224.100301
1455.887007,500,1224.241646
1429.411116,500,1225.361696
833.886145,256,1225.431972
1512.099122,500,1225.570233
1496.160518,500,1225.704506
838.657643,255,1225.776495
1449.509863,500,1226.928192
1590.366187,500,1227.06538
1481.452862,500,1227.20378
1500.745141,500,1227.447762
1523.475666,500,1227.555842
1547.151495,500,1227.662989
1522.847481,500,1227.770019
1532.887089,500,1227.877164
1457.518189,500,1228.442282
1529.504433,500,1228.580805
1498.399368,500,1228.720305
1451.322908,500,1228.856946
1519.715316,500,1229.409898
1505.853958,500,1229.552232
1451.932284,500,1229.690675
1515.216534,500,1229.82988
1537.824941,500,1230.440298
1064.43567,329,1230.538061
1555.192836,500,1230.703603
1528.51163,500,1230.818853
1551.601511,500,1230.933385
1529.332556,500,1231.05051
1506.60891,500,1231.166613
725.20317,232,1231.237268
1520.522958,500,1231.384508
755.637824,234,1231.453095
1471.223074,500,1232.509546
1533.881603,500,1232.648682
1546.875589,500,1232.800553
1515.320103,500,1232.945307
1316.979654,415,1233.066282
1453.189812,500,1233.840973
1426.163519,500,1233.979057
1458.458489,500,1234.12536
1530.638956,500,1234.274444
1542.30858,500,1234.388308
1518.560173,500,1234.503267
1540.522524,500,1234.617015
1515.08662,500,1234.730304
1272.3111,399,1234.849765
1500.38618,500,1235.886796
1438.763367,500,1236.035491
1441.551752,500,1236.182057
1556.292122,500,1236.328689
1457.324721,500,1237.478606
1497.917693,500,1237.620058
1515.205988,500,1237.763649
1494.216856,500,1237.911685
1458.951765,500,1239.058707
1455.788496,500,1239.209909
1415.181626,500,1239.326121
1443.905417,500,1239.433341
1434.377242,500,1239.546093
1440.423683,500,1239.662032
1418.181388,500,1239.814103
1380.918351,500,1239.949998
1085.742053,372,1240.0559
1508.925022,500,1241.179524
