#{"t_start": 1724446211.941949, "env_id": "CustomHopper-source-v0"}
r,l,t
26.365788,24,6.756903
30.007307,24,6.763238
215.4298,103,6.789673
206.24931,109,6.817885
47.644428,34,6.826751
212.806562,94,6.851525
81.19413,46,6.863424
194.365084,91,6.886714
49.598034,31,6.895018
115.050545,58,6.910343
55.143266,32,6.917644
55.015368,32,6.924679
55.013817,32,6.931765
55.338497,32,6.938686
58.756063,34,6.946146
138.387853,69,6.965025
120.163016,69,6.983315
65.759394,44,6.994943
88.484854,54,7.009125
84.048583,45,7.020763
70.973367,40,7.031433
144.793931,87,7.054193
140.932492,71,7.072282
76.817798,45,7.084465
201.104771,89,7.107211
53.178701,31,7.115297
55.073623,32,7.137084
55.126565,32,7.144021
57.089485,33,7.151235
55.399936,32,7.158248
56.820831,33,7.165509
163.440297,74,7.185616
200.404849,85,7.207453
213.679494,95,7.231717
104.997959,56,7.246397
47.14719,32,7.631252
163.662906,93,7.656162
210.751155,93,7.680997
140.17367,67,7.698552
75.748031,42,7.709778
202.410101,87,7.745342
200.370575,86,7.763593
202.975171,87,7.782221
202.947425,87,7.800894
202.515467,87,7.81938
137.676629,68,7.837868
203.856104,96,7.862943
92.798224,63,7.878937
181.166078,125,7.911369
215.853892,99,7.936913
197.30739,94,7.961318
209.82108,100,7.986749
97.649072,54,8.001283
200.329423,86,8.020151
200.569835,86,8.038344
202.762544,87,8.056902
78.727732,43,8.066113
202.838189,87,8.084676
110.970453,57,8.100562
162.242718,73,8.119078
63.932518,38,8.129153
201.582377,102,8.155673
115.577298,58,8.170914
205.610692,91,8.194326
238.803078,126,8.226831
63.182856,36,8.235861
60.579779,42,8.246817
200.669797,86,8.284612
200.516068,86,8.302718
200.828649,86,8.320642
202.909855,87,8.338807
80.702706,44,8.348094
57.244246,33,8.357786
107.42592,56,8.371955
200.315536,89,8.394732
187.788977,87,8.416494
205.872615,90,8.921268
59.702075,34,8.931048
203.630288,100,8.957723
279.959177,169,9.004509
195.537879,85,9.035656
197.333768,86,9.055221
193.27626,84,9.075272
194.979309,85,9.094617
