#{"t_start": 1724744570.4560468, "env_id": "CustomHopper-source-v0"}
r,l,t
273.606406,116,57.104227
130.848809,69,57.141676
316.608899,137,57.840565
320.621503,137,57.9104
162.952223,92,57.959411
331.384219,142,58.015951
322.854131,140,58.06443
320.436948,139,58.111219
320.733013,139,58.159075
327.002202,141,58.206789
326.366466,149,58.285998
298.87021,134,58.355066
313.843214,159,58.437567
319.675972,131,58.504698
302.330893,121,58.569666
276.884953,130,58.637659
293.564483,131,58.704537
299.20356,135,58.774087
165.59057,87,58.819108
288.999488,130,58.886236
381.876496,177,58.975629
298.016793,138,59.046427
351.006317,163,59.761981
321.804434,155,59.840977
543.778241,187,59.936581
297.484679,141,60.009903
317.471772,150,60.0869
247.689543,119,60.147302
334.851985,151,60.224866
431.246879,197,60.324768
343.93037,142,60.398503
491.695468,204,60.502463
295.435656,118,60.566076
106.950924,56,60.595373
457.979304,185,60.689835
277.745929,129,60.75536
432.685456,195,61.44985
303.487454,131,61.518516
316.242552,132,61.589171
346.550473,143,61.662473
353.771729,146,61.737803
319.325572,155,61.818484
294.721417,143,61.892463
356.682326,153,61.970711
316.487616,144,62.063531
322.206315,145,62.113853
310.171738,143,62.162671
314.317512,144,62.212686
323.93784,146,62.262415
296.272647,128,62.331815
298.898608,137,62.403382
325.928686,139,62.475147
404.361348,152,62.556976
352.479098,139,62.629586
279.851916,122,63.295049
664.209975,227,63.401372
320.950373,133,63.464385
384.936926,167,63.54328
320.528221,132,63.6092
341.696893,128,63.669712
233.716134,102,63.719208
439.089712,187,63.807359
567.252513,193,63.897898
368.748194,132,63.961294
397.604826,193,64.05266
328.384953,154,64.126622
318.118549,127,64.186666
579.822771,227,64.888056
325.258656,143,64.956698
304.065645,133,65.020287
339.93252,132,65.082769
167.413416,89,65.127117
327.239854,136,65.191541
213.484723,114,65.246303
329.044267,171,65.332709
437.342596,162,65.413062
186.322659,89,65.459394
392.078049,144,65.532018
321.711429,125,65.596924
306.03663,131,65.663672
500.608358,238,65.782589
294.833412,119,65.843783
256.435316,121,66.537549
365.785124,153,66.610004
523.828669,185,66.674536
351.126249,150,66.724833
390.820539,157,66.778864
401.167817,160,66.832877
403.5211,147,66.917882
382.889989,172,67.00649
286.823948,128,67.073016
177.953353,104,67.126716
483.029471,170,67.214068
431.607112,190,67.310994
256.620067,121,67.37469
105.980024,59,67.405843
460.524431,188,67.502259
310.317225,137,67.575712
335.328294,123,67.639101
358.124532,145,67.714664
321.095529,129,67.781992
307.1331,118,68.464003
427.416183,178,68.556561
486.350093,176,68.646853
497.154311,198,68.747174
441.405525,166,68.831935
523.323404,235,68.946048
369.229666,171,69.033393
429.458178,174,69.122441
134.067845,69,69.157712
423.133983,165,69.242299
754.298961,241,69.363999
412.484503,153,69.442414
392.024308,194,70.152284
146.096111,78,70.190627
556.736872,219,70.293551
250.539628,112,70.345973
297.933384,135,70.410466
485.662029,198,70.503309
556.65863,199,70.599226
333.187229,142,70.648392
332.67558,142,70.693051
333.904579,142,70.736853
349.043975,147,70.781972
342.556491,145,70.827257
309.781382,140,70.895617
349.847941,161,70.971238
306.354542,149,71.042567
448.675514,180,71.130543
323.7405,152,71.203273
80.4809,43,71.224672
505.334992,174,71.306996
282.733244,130,71.963799
619.893894,217,72.066064
465.546758,194,72.157322
410.27183,171,72.238092
493.773327,209,72.336221
662.601083,213,72.436635
252.661472,111,72.489179
116.891574,58,72.518569
535.895263,174,72.602263
564.178109,224,72.70877
266.028852,137,72.772854
325.778115,142,72.840525
430.911722,169,73.518557
337.113295,142,73.587284
285.865857,119,73.644453
302.990709,139,73.709856
107.739127,57,73.738701
213.173086,98,73.785345
303.427701,124,73.844551
496.249691,175,73.927565
700.958884,251,74.045267
462.728494,178,74.12969
387.984982,181,74.214057
489.396525,179,74.298509
542.394992,188,74.386923
276.003689,125,74.438275
278.455459,126,74.477288
297.235449,132,74.518201
292.172587,131,74.562079
276.195675,125,74.600601
503.075296,193,75.291197
356.70648,165,75.369882
143.496652,73,75.404872
503.965395,258,75.525938
77.092929,43,75.550474
537.465538,188,75.637333
305.368797,130,75.69941
557.792293,203,75.794724
