#{"t_start": 1724771650.8892133, "env_id": "CustomHopper-source-v0"}
r,l,t
455.321013,150,232.972468
639.756267,213,233.312857
643.982602,205,233.627261
593.43923,186,233.916884
587.53961,188,234.054013
578.886471,189,234.210377
574.356102,187,234.370544
568.390966,185,234.526081
612.831377,200,234.814673
856.055131,294,235.254219
533.919592,165,235.516673
693.295614,226,235.890168
837.873383,274,236.300783
758.863973,242,236.68755
218.722928,98,238.288831
390.331371,141,238.505132
377.411845,147,238.725211
599.73842,191,239.023996
508.631254,173,239.287636
780.423846,256,239.674536
778.71271,239,240.029087
561.712229,180,240.284908
618.126876,208,240.624309
626.769134,196,240.932695
794.25765,269,241.323038
1060.58075,355,243.329885
602.396998,197,243.6024
512.793629,196,243.924755
574.934289,174,244.206271
624.308131,197,244.526988
632.085896,182,244.832489
542.175218,171,245.275363
535.806216,170,245.398637
567.593299,170,245.523161
556.364385,170,245.640163
567.105526,169,245.772635
531.580612,166,246.045867
596.586284,179,246.336665
230.507065,109,246.513715
624.467661,188,248.109157
658.654106,191,248.422731
1011.8508,324,248.892125
696.766379,233,249.213034
605.826837,188,249.471771
542.736927,187,249.732112
814.180426,267,250.108778
653.473593,206,250.39772
667.804365,247,250.751534
260.848122,121,250.94239
399.310666,141,252.482887
579.170364,174,252.720832
475.653694,172,252.956133
675.864573,211,253.248045
897.820068,288,253.636636
676.815822,204,253.912853
901.904996,313,254.342659
792.275766,267,254.707712
720.611391,263,255.066848
708.662453,217,256.626849
582.409944,196,256.962454
552.524772,193,257.094098
585.446067,203,257.232709
582.350257,199,257.36628
560.518336,195,257.497714
569.275914,206,257.782955
561.403886,191,258.045146
532.502359,159,258.269163
208.185369,97,258.402383
296.679455,123,258.56812
764.619675,259,258.921359
168.742337,85,259.039892
300.595541,118,259.202808
359.117008,140,259.397633
402.771016,159,259.613297
608.03836,195,259.880532
387.16032,149,261.34346
548.455105,187,261.598039
423.896852,145,261.792565
1253.42954,420,262.362233
565.964173,199,262.631876
486.140654,169,262.861351
622.294524,195,263.129245
1028.166562,342,263.58773
