#{"t_start": 1724700565.233639, "env_id": "CustomHopper-source-v0"}
r,l,t
7.14635,15,2.02932
26.17244,30,2.045486
5.800508,11,2.054564
7.047369,18,2.064855
22.388114,33,2.086358
8.99955,24,2.099712
29.719949,25,2.115681
9.088787,26,2.13001
7.643337,10,2.136152
8.255906,12,2.143548
9.627828,16,2.155318
4.163341,15,2.16417
96.586536,54,2.194234
9.001334,12,2.201492
29.548684,31,2.220811
20.650907,26,2.852738
54.129352,31,2.870012
8.087613,18,2.880013
7.504974,10,2.88931
26.42885,26,2.901801
4.654009,14,2.909705
10.078767,13,2.919177
22.216269,24,2.931613
6.687667,15,2.940086
6.572386,12,2.946988
12.468152,15,2.956798
15.569848,25,2.969943
8.865476,13,2.97737
125.273671,91,3.026971
10.419007,21,3.038442
20.059345,18,3.050472
55.280032,40,3.070457
7.165884,11,3.0794
10.876431,15,3.088253
14.473946,21,3.099242
6.704432,11,3.105943
23.238811,22,3.119877
222.725339,116,3.178793
44.76717,32,3.198121
8.155973,18,3.208387
5.825136,9,3.215391
5.029678,19,3.226161
5.767239,8,3.231388
61.451209,37,3.25536
12.87084,17,3.265958
16.029659,18,3.279036
21.796928,28,3.297531
17.176633,16,3.30796
8.881659,11,3.316926
66.616699,47,3.345506
7.20415,13,3.354182
8.88002,11,3.361776
14.798716,20,3.375412
25.98868,29,3.393666
8.165216,11,3.400975
17.576861,18,3.413761
64.225355,45,3.441191
6.776176,10,3.448421
10.268367,26,3.465612
10.261375,14,3.474618
20.069037,22,3.488371
11.920166,27,3.507055
105.486964,68,3.545518
8.485434,22,3.559924
7.958996,13,3.56952
8.898877,13,3.577935
8.091431,9,3.583583
6.282831,10,3.591836
34.366367,25,3.607675
50.92091,66,3.645479
6.721014,23,3.658762
14.948122,17,3.669868
107.071692,59,3.704681
12.75721,19,3.717582
24.78672,21,3.730147
21.612482,30,3.749222
40.184399,33,3.76931
10.696468,17,3.781528
175.285204,93,3.836434
11.083689,14,3.84468
8.855161,16,3.861352
27.664541,34,3.886932
11.943875,15,3.900998
8.894227,17,3.913152
111.17357,61,3.957464
14.944502,14,3.969073
5.794544,11,3.978355
7.750995,18,3.992948
20.466586,24,4.010778
10.18003,14,4.02194
8.478942,21,4.039991
26.084368,25,4.057998
23.396863,23,4.072435
10.53376,12,4.080999
131.739747,75,4.126973
16.071801,33,4.760039
138.625724,72,4.798542
49.222214,29,4.814871
140.507586,73,4.848482
13.994371,16,4.857304
5.524966,11,4.863751
69.980464,46,4.886207
91.444942,67,4.919822
131.451521,65,4.954224
9.749493,15,4.962633
113.918091,68,4.995473
16.500096,15,5.00377
8.603394,26,5.01835
14.519693,23,5.030594
127.722322,68,5.063661
116.433556,59,5.092453
13.873186,27,5.110194
32.167811,28,5.125843
89.499301,53,5.152094
108.09968,59,5.180706
14.236318,16,5.189695
54.131819,34,5.207322
56.769166,33,5.225441
54.714652,32,5.235894
55.005934,32,5.246303
58.748158,34,5.257365
54.751033,32,5.267827
10.204457,13,5.284007
17.633086,21,5.295166
52.682714,34,5.312472
80.318854,45,5.33589
76.906151,51,5.361269
20.693211,18,5.371293
114.261128,64,5.402867
15.324437,24,5.416903
11.057207,11,5.423239
54.55598,49,5.447999
14.74051,16,5.45695
45.667089,32,5.473465
24.884679,24,5.486139
104.080138,57,5.513894
30.14092,28,5.529528
13.623114,15,5.537977
21.124764,27,5.552278
21.966934,30,5.567985
48.132374,38,5.587402
60.764363,42,5.608202
172.382611,77,5.646691
10.55651,12,5.653791
13.975772,16,5.662704
109.526723,72,5.697611
21.08258,40,5.717804
226.830552,119,5.778027
216.127557,117,5.83529
4.428248,7,5.840017
82.128262,46,6.432384
118.63248,63,6.464851
16.029987,17,6.474319
103.001796,55,6.50167
62.024359,36,6.520506
65.621615,37,6.540504
66.638968,36,6.558664
210.542857,103,6.608741
79.967802,50,6.634689
152.249498,95,6.6865
61.43073,36,6.706517
165.816132,75,6.749481
44.272265,31,6.766695
59.729341,41,6.790799
79.7465,47,6.815818
19.772842,19,6.826278
105.770704,56,6.854713
74.587259,43,6.876422
16.41266,16,6.885493
12.555072,15,6.893977
8.22067,11,6.900402
15.53836,16,6.909414
180.593825,87,6.952375
19.360403,20,6.963253
167.042675,86,7.00592
8.509506,11,7.012387
185.430039,85,7.054886
97.347099,54,7.081375
165.600093,81,7.120377
27.077063,23,7.132668
71.78836,40,7.154134
74.330873,40,7.17421
53.932053,31,7.190386
117.603263,59,7.219752
174.893351,80,7.260168
14.208042,15,7.268715
130.297541,65,7.300401
73.12183,42,7.321973
58.539646,35,7.339988
130.455432,64,7.37221
16.121485,20,7.383278
113.307478,63,7.41454
57.097929,33,7.431625
62.857844,36,7.451182
91.850127,48,7.475225
9.118793,16,7.48429
222.159884,112,8.102031
143.047976,67,8.134989
177.948414,78,8.174093
195.26846,83,8.214625
52.202793,30,8.230399
212.740009,98,8.279433
73.602296,41,8.299993
53.417825,58,8.328922
98.367075,50,8.355331
128.676264,64,8.386689
155.616757,72,8.422139
78.45266,54,8.449355
241.169533,137,8.517015
107.173122,58,8.545905
103.970581,67,8.579639
65.851894,37,8.598437
49.846909,29,8.613628
83.342275,46,8.636469
150.107927,70,8.67193
91.816166,50,8.69693
54.162875,45,8.71947
50.508417,47,8.742973
113.119844,59,8.775432
206.489779,96,8.82198
77.490172,50,8.847046
120.537996,74,8.884408
79.1914,45,8.907037
158.057954,73,8.942955
57.121153,32,8.971789
55.00755,31,8.981984
51.291334,29,8.991605
55.095896,31,9.001631
53.330133,30,9.011496
68.170174,37,9.032593
152.313346,70,9.068286
201.87841,87,9.110905
67.360747,40,9.131377
134.831105,68,9.725563
112.972304,58,9.7545
121.09162,62,9.78795
218.168259,103,9.838099
115.532851,60,9.868052
91.41091,48,9.893504
117.023568,57,9.921802
65.78457,38,9.941028
83.482278,45,9.963291
233.355017,108,10.01684
32.106565,24,10.029569
109.29984,56,10.057214
231.010553,105,10.109249
78.391244,48,10.133277
130.665597,62,10.163934
198.696131,90,10.209086
69.194439,37,10.227679
196.973531,92,10.272331
130.459197,73,10.308362
63.594551,35,10.326292
85.679316,49,10.350826
63.777364,35,10.368555
96.24135,52,10.395216
221.349667,103,10.445313
71.008344,40,10.465572
238.409059,125,10.527082
109.829202,59,10.556326
105.217272,54,10.584281
87.474521,47,10.607962
37.230899,36,10.626315
103.744308,54,10.65331
249.115974,128,10.716411
224.0963,96,11.326619
68.868684,39,11.346605
190.997235,93,11.392912
72.053742,44,11.415237
217.139878,100,11.463928
177.80266,81,11.505008
207.966199,96,11.552119
226.878823,99,11.601745
207.144374,90,11.646144
88.230839,47,11.669706
158.562806,74,11.706887
209.766468,93,11.752212
210.186533,92,11.80033
213.244401,92,11.845691
113.270203,56,11.873384
222.979071,106,11.926528
138.854063,70,11.961286
215.402659,100,12.011274
157.641067,74,12.04747
221.850937,97,12.094929
222.384964,100,12.144898
167.705977,85,12.186764
211.744272,92,12.232991
203.582276,97,12.280776
224.778325,109,12.921743
224.66674,103,12.971759
209.990104,90,13.017217
109.839119,57,13.045758
193.832743,84,13.087377
234.770977,109,13.141443
198.557389,89,13.185119
204.639163,88,13.245563
204.765515,88,13.274956
204.900172,88,13.303921
204.770517,88,13.334167
204.642515,88,13.363194
198.229107,85,13.41362
230.923697,103,13.465595
212.068525,96,13.513134
214.60604,95,13.561443
137.29006,67,13.595502
73.170339,45,13.617638
208.637003,94,13.663706
226.029307,107,13.715361
209.161811,95,13.763236
218.991093,96,13.812735
225.954105,107,13.866907
209.321524,92,13.912618
196.194903,86,13.956499
125.611713,65,13.989371
175.834459,81,14.030832
227.901095,106,14.678993
207.781375,94,14.723952
195.558109,89,14.76831
86.470684,56,14.798125
97.698031,55,14.825193
131.223527,65,14.858157
96.948895,53,14.883976
100.584699,54,14.910477
176.01239,90,14.95484
205.358496,88,14.997355
180.666098,84,15.038903
229.7841,105,15.089421
203.628713,90,15.133022
155.541331,80,15.172575
195.651433,86,15.213964
213.054892,93,15.259886
221.07797,108,15.31124
227.743994,118,15.368464
142.162098,71,15.402942
141.885367,69,15.436396
210.868297,99,15.485192
202.629256,87,15.526892
142.982988,77,15.565194
191.869076,85,15.606109
138.408676,67,15.638823
192.45759,86,16.297767
217.57915,97,16.346884
159.646248,80,16.388334
181.497645,83,16.431316
195.560045,93,16.477059
214.973029,95,16.520094
196.343959,93,16.564713
201.871802,89,16.607008
217.100173,95,16.652404
201.888464,89,16.695755
207.519398,90,16.738617
213.71215,96,16.788028
222.751323,95,16.833498
188.831126,96,16.880136
139.485907,68,16.912946
197.84692,87,16.954572
205.46592,91,16.998759
203.867051,89,17.073068
206.268438,90,17.101603
204.085778,89,17.130203
206.550835,90,17.158803
202.16459,88,17.188067
204.016363,91,17.23371
195.325025,88,17.277177
215.409631,92,17.321352
197.433132,87,17.363141
221.931098,102,17.412517
226.656073,105,18.06022
227.943986,107,18.112531
215.978486,94,18.157844
69.585287,38,18.178125
195.826095,89,18.220766
191.97655,85,18.261546
204.00987,89,18.308094
190.426191,84,18.348463
214.238409,94,18.39402
211.082103,96,18.440902
222.581114,98,18.491295
218.855707,95,18.539567
193.809492,84,18.583435
211.98407,106,18.636354
205.413874,90,18.683101
196.467583,87,18.727207
187.016169,85,18.772255
205.010125,89,18.818466
213.295105,93,18.865929
190.39181,87,18.911176
214.685233,90,18.956637
204.721097,91,19.003806
184.638893,83,19.046101
198.273089,93,19.676475
221.887049,105,19.728232
184.226204,89,19.77375
208.711183,104,19.824674
210.154603,99,19.872256
211.020481,98,19.920077
237.701024,112,19.973381
225.133159,103,20.02426
211.609882,101,20.072488
207.401911,98,20.120567
124.597342,66,20.152292
232.110277,104,20.202984
197.709102,90,20.246259
209.026037,92,20.290422
170.324442,86,20.332795
229.664927,102,20.381978
47.675678,30,20.397324
199.891015,96,20.444197
206.731713,90,20.487393
212.987917,99,20.535863
64.118271,36,20.554177
191.359442,85,20.595186
236.737361,112,21.264574
220.380744,93,21.309371
206.085998,94,21.355945
168.32847,85,21.396839
203.826924,89,21.440851
202.876234,89,21.486064
202.940538,89,21.516886
207.391028,91,21.546847
202.669464,89,21.576672
204.605794,90,21.606569
148.500174,71,21.645966
202.986867,93,21.692872
218.323798,94,21.74198
209.341641,91,21.788968
218.147397,96,21.835549
129.502219,68,21.867514
227.14284,123,21.926808
193.759738,85,21.967648
204.96176,88,22.010208
213.951944,100,22.059342
178.790836,87,22.101039
216.534221,93,22.147305
205.620567,88,22.190009
203.684166,92,22.236282
223.094462,99,22.284034
138.825676,66,22.316336
208.980437,94,22.363235
211.78606,90,22.406873
199.698589,87,23.056602
197.718818,91,23.1007
207.075861,91,23.145741
211.639629,96,23.191601
213.075155,98,23.24029
203.423894,90,23.283351
218.124307,95,23.328865
215.857782,96,23.376839
190.697683,89,23.419543
198.10173,87,23.46343
203.435303,89,23.50659
152.399757,73,23.543053
210.379225,91,23.587277
227.69277,100,23.634902
198.459438,89,23.678864
192.61469,85,23.719997
206.892667,96,23.766987
191.019315,86,23.810214
195.614546,90,23.854864
221.093381,99,23.902691
208.520248,92,23.948684
210.411074,99,23.996404
202.885408,88,24.632192
215.361402,89,24.67682
192.870859,86,24.718488
198.131666,88,24.76194
207.179642,89,24.808028
233.010242,97,24.856416
211.536312,88,24.899342
137.881225,69,24.933038
193.701327,87,24.976314
197.60026,88,25.018512
229.95016,99,25.067045
205.96015,89,25.110292
216.925449,100,25.159458
194.792774,85,25.200183
224.378301,97,25.247686
188.807219,82,25.292595
188.633848,82,25.318823
190.999357,83,25.345491
191.110849,83,25.373059
190.620725,83,25.39952
241.40147,110,25.454801
205.126095,88,25.498178
204.110442,93,25.543208
205.231923,88,25.586978
219.814409,94,25.632506
103.089717,54,25.65895
214.074293,94,25.705039
197.749972,94,25.750579
194.780005,89,26.399663
237.637843,100,26.45024
69.126351,40,26.471473
206.443494,91,26.518209
217.788939,100,26.568478
210.764491,98,26.618865
202.502955,88,26.663476
202.84373,95,26.712432
120.171059,66,26.746353
182.035203,83,26.79165
226.80606,100,26.842402
93.594917,54,26.870317
220.15376,98,26.92027
207.6965,90,26.965711
195.762587,87,27.010913
224.80323,97,27.060145
195.968964,92,27.107143
213.69648,94,27.154678
177.448168,88,27.200411
225.579907,95,27.24835
221.612782,98,27.298626
216.245975,96,27.347571
88.727646,49,27.373234
203.230002,89,28.039769
223.599333,96,28.086317
199.39761,88,28.130299
204.979217,91,28.17413
215.041339,93,28.220097
192.625652,85,28.261122
202.85958,90,28.305377
180.954168,82,28.344907
115.290233,62,28.374959
213.327635,95,28.421229
216.270957,99,28.468405
119.251586,63,28.498708
197.730123,92,28.543977
204.325705,89,28.586936
188.969177,92,28.631949
220.314052,106,28.682459
212.13732,107,28.734741
197.810468,87,28.779831
196.431563,88,28.82343
209.363589,90,28.866833
215.646656,97,28.91453
215.976583,100,28.962489
198.547403,97,29.009621
212.727892,92,29.657466
235.509347,100,29.706009
203.412681,88,29.749715
203.429835,88,29.779234
203.438179,88,29.80778
205.42487,89,29.838399
205.576846,89,29.86798
181.654221,79,29.910037
200.476635,94,29.958629
129.112416,66,29.9926
233.717843,112,30.050282
227.921908,105,30.103003
196.684615,97,30.15292
217.913594,94,30.200561
216.389113,106,30.254729
207.618774,91,30.30113
176.856066,77,30.341377
222.126018,97,30.39327
242.763078,115,30.452779
221.954727,95,30.500908
203.096156,102,30.553412
222.273189,96,30.602219
178.831654,79,30.643491
230.220873,103,30.69607
219.808644,96,30.745662
196.879207,94,30.795995
247.921859,105,31.45765
237.696242,120,31.515404
265.387342,112,31.569894
222.545588,98,31.615577
224.15776,99,31.663654
59.718511,40,31.68352
213.784815,97,31.729684
220.723373,97,31.7794
221.64608,96,31.82468
237.212636,104,31.875224
239.934214,101,31.923476
224.189156,110,31.976782
244.54848,108,32.028273
228.965552,107,32.080207
195.509286,89,32.122434
245.339784,116,32.178082
177.628009,89,32.220729
202.960913,92,32.266
204.763813,95,32.311102
228.037121,101,32.360358
222.092166,111,32.41293
263.939701,116,33.09391
237.74615,111,33.146995
257.673744,122,33.207217
188.986618,89,33.250347
221.110239,110,33.304077
212.510941,93,33.348314
189.132752,94,33.394389
201.049437,89,33.436882
219.548092,101,33.486261
235.772585,104,33.535992
215.510503,95,33.608712
215.387605,95,33.639125
216.043747,95,33.670545
215.272597,95,33.700838
216.367662,95,33.73105
197.332037,84,33.783937
267.954097,114,33.838644
236.225714,104,33.88972
208.370268,95,33.935265
218.997739,93,33.981253
276.794491,115,34.03648
244.28034,123,34.097143
221.338512,99,34.145144
221.831532,101,34.195149
256.838505,117,34.876927
140.827534,71,34.912769
320.833263,137,34.982647
232.005132,119,35.042586
220.494035,95,35.091436
223.930265,103,35.14361
243.257716,101,35.195623
256.210918,121,35.25626
226.585955,114,35.314973
265.10265,113,35.371644
204.746646,94,35.419772
220.877786,104,35.472117
299.115162,139,35.542397
285.572362,120,35.604249
218.60702,106,35.656847
217.482599,111,35.710185
172.708672,86,35.750868
239.239512,103,35.804215
251.161588,116,35.859452
264.610377,115,36.519368
253.237844,122,36.577924
265.645221,127,36.639613
316.744599,135,36.704769
49.936985,30,36.720268
276.281814,121,36.77976
295.863452,120,36.837964
218.645365,106,36.888471
180.652652,89,36.932214
242.091931,117,36.987717
289.146848,131,37.050845
228.665456,99,37.098501
303.611414,142,37.165995
257.464697,121,37.228655
282.475295,126,37.291137
243.159454,107,37.345699
196.929671,89,37.390821
285.7513,130,37.488023
287.359125,130,37.532705
286.626968,130,37.575744
286.01522,130,37.6202
288.109725,130,37.663375
265.161235,115,38.322141
304.619101,132,38.388776
294.867819,133,38.456966
270.241396,128,38.522608
283.429068,123,38.584006
299.889035,146,38.658733
225.537955,105,38.712125
172.193162,97,38.762526
152.343821,75,38.80337
311.458272,162,38.886119
297.237261,132,38.953846
178.608062,90,39.000062
220.498862,100,39.051931
269.298101,124,39.114606
295.998515,129,39.180871
319.521518,144,39.254777
247.890605,114,39.311767
303.70476,134,39.994371
200.581252,103,40.047496
270.817532,119,40.106947
216.330969,105,40.160911
305.984393,144,40.233055
240.324177,117,40.293157
318.998784,139,40.363485
336.083149,152,40.439113
205.959106,96,40.48846
316.996608,146,40.560994
124.791146,71,40.595322
240.448946,115,40.649722
87.490856,50,40.673717
323.77726,139,40.738911
301.394981,152,40.813534
335.290364,156,40.888039
269.536343,112,40.940895
303.816311,125,41.608606
280.767336,126,41.673352
314.524533,129,41.738779
307.061626,135,41.80996
271.525893,122,41.872769
280.767965,154,41.95039
329.357352,157,42.05942
326.497595,155,42.112349
329.451468,158,42.165237
322.392266,153,42.217791
328.121322,157,42.271625
299.568881,129,42.345592
110.961094,61,42.37861
321.255017,139,42.449465
332.956556,158,42.530361
330.476675,162,42.613
320.671239,142,42.686244
333.060458,153,42.763588
307.017021,132,42.834337
299.205316,126,43.498699
301.937841,138,43.568018
361.187029,161,43.64956
319.279365,151,43.725844
300.189861,133,43.795408
278.160418,125,43.858358
324.238864,150,43.934264
320.568308,132,44.001092
374.228818,188,44.095629
308.942185,140,44.165206
308.684175,133,44.228937
337.708058,159,44.304382
266.255504,123,44.362213
203.901202,109,44.414771
325.80697,146,44.482875
316.126974,140,45.156835
327.02836,150,45.233391
210.953993,102,45.284388
338.931206,159,45.364943
310.223074,135,45.433466
273.612869,126,45.496072
356.514841,174,45.583781
368.924426,162,45.666063
270.981954,124,45.729751
255.439375,122,45.792421
280.451958,133,45.860398
315.806035,153,45.938161
330.129129,155,46.05723
329.201182,154,46.109036
328.074738,152,46.161256
328.435195,152,46.21236
330.597266,154,46.265221
115.664543,65,46.306987
316.264182,144,46.381736
286.544216,133,47.085382
318.523888,144,47.158926
324.634086,140,47.229348
386.232506,183,47.321576
363.108241,159,47.395218
350.945904,164,47.472877
303.694313,139,47.539758
349.360037,162,47.615492
300.201994,145,47.685528
344.33734,150,47.758167
333.962079,160,47.835981
303.89326,137,47.902488
204.064169,99,47.950902
355.359711,166,48.029383
332.976973,157,48.729928
337.228578,162,48.814324
324.289855,146,48.887907
315.143481,148,48.962558
318.145315,131,49.028433
315.623371,134,49.096396
221.178222,117,49.154729
324.66735,142,49.226294
336.066159,146,49.294076
186.449224,102,49.342221
329.12482,149,49.413333
391.834733,166,49.493053
250.456009,139,49.559378
337.832301,164,49.638223
330.374919,154,50.316581
341.865489,156,50.392017
308.904912,140,50.458378
318.340096,138,50.525509
338.389955,167,50.636691
335.79568,165,50.690499
340.90463,169,50.744287
340.594089,169,50.801138
337.993533,167,50.854349
325.451628,150,50.935388
333.161518,140,51.002991
340.260715,150,51.073984
402.909676,212,51.175493
304.478214,141,51.243897
351.34769,151,51.317154
257.405502,116,51.373186
321.123289,147,51.444983
315.748217,136,51.511255
325.574992,146,52.185735
326.338701,160,52.263613
62.817591,39,52.283498
381.188156,188,52.374482
293.921048,127,52.436551
282.170325,138,52.503835
359.457918,161,52.580808
317.547293,141,52.649458
336.944102,154,52.723876
351.583442,161,52.804848
237.011835,113,52.859035
322.963173,146,52.930203
328.796981,139,52.997205
333.243801,154,53.072533
377.786928,165,53.152377
337.923578,157,53.836407
338.220342,150,53.908823
340.596924,176,53.993758
338.887983,161,54.071793
335.916616,157,54.1479
309.542621,136,54.212877
340.361491,150,54.286091
356.942918,171,54.368349
313.907057,142,54.436913
264.205933,119,54.493889
362.768104,188,54.55953
369.139204,194,54.621474
371.160696,195,54.684684
371.170182,195,54.747843
366.31168,191,54.810741
351.284988,162,54.896449
349.077281,148,54.968708
311.704305,141,55.037218
306.3817,140,55.715319
292.673707,129,55.780625
308.349198,131,55.844635
65.610893,37,55.863456
294.534373,129,55.924901
351.237268,181,56.012767
309.651565,143,56.082235
312.606037,134,56.147651
342.995178,144,56.216686
346.54422,156,56.292917
337.675419,152,56.367141
189.323454,103,56.417012
372.973098,182,56.505775
332.434885,149,56.578799
341.16048,159,56.656366
379.952605,171,57.346317
343.350351,162,57.424731
337.222402,156,57.500573
341.301974,144,57.570286
348.47546,166,57.64899
336.399929,141,57.71784
332.163657,147,57.790977
297.63636,137,57.855968
317.970151,150,57.928163
279.996747,126,57.989506
371.6903,163,58.068501
347.575084,155,58.142797
345.529912,155,58.218025
336.831498,151,58.900185
334.943873,141,58.968635
380.093813,166,59.049912
369.604603,191,59.136854
368.72183,190,59.198983
368.599014,189,59.259701
367.702591,189,59.321698
367.252418,188,59.383044
350.174098,168,59.47268
334.759913,166,59.553079
307.455445,131,59.617264
344.924699,151,59.691582
350.74096,164,59.772863
355.816459,155,59.849645
297.680918,135,59.915921
390.029833,190,60.0086
329.212061,146,60.078974
92.764173,53,60.10648
289.557984,129,60.169283
355.167139,165,60.859627
314.835779,139,60.943098
341.446527,157,61.02247
330.358153,144,61.094505
330.299924,151,61.1712
350.965908,155,61.2503
353.185187,161,61.332186
370.227929,190,61.429079
314.05748,144,61.50122
336.042706,151,61.578144
345.88081,150,61.654751
337.992097,148,61.730156
349.178927,158,61.81309
305.775908,136,62.51015
373.7213,172,62.591726
232.038435,121,62.649689
337.433643,156,62.725386
337.945098,151,62.800177
314.64927,133,62.865449
302.200934,139,62.933358
347.770767,160,63.009783
364.134219,162,63.088115
353.334183,172,63.177877
360.434394,177,63.235634
354.452809,173,63.290743
359.575764,177,63.348498
353.690735,172,63.40348
285.973975,126,63.46732
344.505004,167,63.548404
344.573869,147,63.61982
323.516237,148,63.692334
317.136732,138,63.759984
343.033568,168,64.450979
341.845056,158,64.527164
324.25968,138,64.594237
366.796578,194,64.687439
303.148584,146,64.757808
351.245419,156,64.834928
334.907351,156,64.910615
322.339569,135,64.977026
342.820691,152,65.049766
326.348161,145,65.120163
325.375458,141,65.188469
323.351381,146,65.259381
316.95609,135,65.323886
364.370036,159,66.012248
368.370848,174,66.096829
422.786595,224,66.209959
312.379126,150,66.286922
319.806698,147,66.361195
329.534868,142,66.433987
384.069316,197,66.534271
297.713032,135,66.60362
341.848922,159,66.685286
353.820577,168,66.772655
383.721077,190,66.869602
373.561342,159,66.950652
371.172228,168,67.036844
363.707269,181,67.766468
356.960274,175,67.82886
361.000113,179,67.890522
365.861824,183,67.952206
364.354986,181,68.014729
323.755082,146,68.090642
319.610248,150,68.168185
314.775501,147,68.243367
162.077613,97,68.292993
354.953504,168,68.37915
327.544867,159,68.460926
370.234709,178,68.552098
338.519299,147,68.627365
313.571076,143,68.700923
371.897868,179,68.793557
358.599934,165,68.87832
369.574314,161,68.961428
347.642258,154,69.663736
377.335614,173,69.754268
282.310103,128,69.823214
385.877314,185,69.918805
369.079588,174,70.007978
351.776513,156,70.089011
380.094384,174,70.17941
326.981226,154,70.259268
386.857973,166,70.344559
315.188804,143,70.417849
339.252538,159,70.500097
296.963747,134,70.569853
342.038174,146,70.645895
303.911883,139,71.349616
305.376831,142,71.422069
455.090387,206,71.526665
336.93398,154,71.605276
326.164925,150,71.682206
404.019329,193,71.782008
323.009204,151,71.899311
331.278652,157,71.952866
332.994858,158,72.005821
326.975789,154,72.058095
332.265466,157,72.110497
345.557383,155,72.1911
335.301736,161,72.273825
291.873089,129,72.338461
333.846781,156,72.411047
376.828889,159,72.486859
341.035792,147,72.557913
332.211813,151,73.237134
319.420886,147,73.314178
385.504064,162,73.398846
352.338524,159,73.480917
298.200258,127,73.545506
334.509918,157,73.627155
386.880487,150,73.704982
389.279556,181,73.800126
368.431425,162,73.88362
378.084432,175,73.974149
358.62133,159,74.053783
368.360379,163,74.145624
350.364085,168,74.223633
358.612575,173,74.902158
325.992883,140,74.972961
359.89796,157,75.052315
389.32447,172,75.139874
364.125863,166,75.224025
362.492989,162,75.306723
360.372166,153,75.384435
412.469918,199,75.484215
349.353257,156,75.561919
376.085997,177,75.651405
336.673315,161,75.732661
299.506261,136,75.803035
338.417619,155,75.896187
339.744596,154,75.947257
339.382796,155,76.000165
334.476112,151,76.050224
336.495036,151,76.101227
382.720262,172,76.80888
372.879263,170,76.889889
234.393038,113,76.945077
152.527913,93,76.989284
320.092581,137,77.056451
172.366111,101,77.108175
176.811088,93,77.154942
147.549357,89,77.199538
304.925206,141,77.271496
196.823014,109,77.327491
272.51716,125,77.390193
153.857598,88,77.435148
368.115821,159,77.515954
324.787004,156,77.594105
389.143176,168,77.679614
338.40699,144,77.752634
321.332103,151,78.443127
384.277049,165,78.521275
190.199465,127,78.582727
303.502329,135,78.64795
330.218023,166,78.727224
354.08863,160,78.805253
284.754772,128,78.867755
358.518797,147,78.938713
333.142221,153,79.011364
345.10312,149,79.08312
335.656738,148,79.154064
341.427202,150,79.225439
402.760904,175,79.309764
384.22324,158,79.385843
366.136157,170,80.075067
342.534867,149,80.146997
312.264707,138,80.212298
331.568723,157,80.287539
331.191093,146,80.357808
216.563026,114,80.427389
217.152631,115,80.464772
218.60509,114,80.500412
618.717386,283,80.590362
550.349978,252,80.67083
376.522669,171,80.754232
331.666486,147,80.826566
271.721835,126,80.888018
402.649235,163,80.968789
331.000646,146,81.037713
456.086155,209,81.137681
373.651265,166,81.216694
496.31768,196,81.924015
485.82261,199,82.018951
415.467633,232,82.129234
317.19465,128,82.19152
357.420924,154,82.264565
660.936556,275,82.396386
359.638385,147,82.466356
474.172234,252,82.587096
399.3749,160,82.662877
351.22332,155,82.738041
554.239172,245,82.857007
465.949678,172,83.552341
435.146792,219,83.661865
323.933727,136,83.731003
281.828269,157,83.812185
145.333319,90,83.857837
233.151876,126,83.921978
178.370869,102,83.974031
401.206244,165,84.057413
630.813137,289,84.202046
396.101296,195,84.295624
361.347927,151,84.379839
352.543356,145,84.426478
361.711807,151,84.473679
