#{"t_start": 1724715016.118163, "env_id": "CustomHopper-source-v0"}
r,l,t
191.723351,94,16.592144
206.666647,99,16.641679
209.273088,89,16.686304
291.628477,122,16.748896
60.093315,41,16.769106
206.3809,91,16.814832
76.769755,43,16.835717
197.132986,83,16.87859
201.710299,92,16.925221
198.336879,87,16.997737
195.990203,86,17.024868
195.874798,86,17.053158
196.177401,86,17.082013
198.422115,87,17.108967
195.714208,91,17.163531
86.525703,49,17.189542
184.680612,102,17.240158
200.533917,86,17.284541
193.868236,85,17.327092
196.844194,96,17.98349
204.297814,87,18.027354
221.088883,112,18.086451
177.74416,85,18.129224
203.573647,92,18.179128
231.483859,115,18.235277
200.073093,89,18.281178
184.849803,85,18.324048
223.743364,109,18.378973
97.381503,54,18.407245
94.982977,59,18.438058
207.170932,92,18.488337
196.20812,130,18.552068
176.351377,80,18.594522
185.632001,92,18.640622
221.195552,103,18.697207
195.001228,93,18.743856
201.318163,91,18.791006
162.87022,75,18.828627
205.526759,101,18.882192
244.849978,110,18.93842
193.857203,84,18.983521
145.065963,85,19.616346
188.080273,82,19.657276
101.297773,57,19.687922
218.531055,96,19.735647
196.911356,85,19.779392
200.391254,87,19.822647
191.296844,88,19.866163
199.702079,92,19.913024
202.828165,89,19.957238
206.648105,89,20.002226
100.470584,58,20.032224
235.325648,103,20.086029
136.241783,68,20.120757
275.926808,119,20.180285
223.074084,116,20.236718
122.506596,63,20.270267
169.16729,95,20.3198
191.58751,90,20.366436
176.608993,78,20.408782
132.716533,67,20.444298
282.380999,131,20.513598
104.100687,55,20.543864
254.993081,100,20.59641
156.506314,74,20.635615
204.522318,94,21.280367
235.090035,121,21.343424
237.180936,102,21.398226
238.907245,100,21.449612
197.049595,86,21.518938
196.487828,86,21.547788
197.838415,86,21.576428
197.612091,86,21.606183
197.039093,86,21.636538
194.663497,92,21.693257
187.758952,88,21.741116
228.045594,96,21.791752
221.333558,93,21.841723
211.241897,97,21.893312
191.168574,87,21.940332
251.455325,103,21.994673
201.910719,87,22.041792
188.505107,86,22.087273
233.389719,107,22.143984
187.413249,92,22.192503
202.110573,90,22.241169
215.086841,111,22.298674
248.50008,106,22.354939
202.364153,94,22.404196
191.821336,92,22.453056
211.425022,105,23.098573
208.418602,87,23.145165
199.965,85,23.19003
86.42782,46,23.213408
169.349462,77,23.257503
291.330705,129,23.324494
230.429084,114,23.382846
141.579453,68,23.419103
217.09379,97,23.470818
211.153241,104,23.52598
209.366135,105,23.580273
214.050636,98,23.632641
187.255871,92,23.68052
297.975367,135,23.75284
225.74417,108,23.808556
113.121548,57,23.84105
129.884831,63,23.875039
157.824876,80,23.917776
317.91646,127,23.983989
294.64482,118,24.047157
185.171406,82,24.090177
170.821861,86,24.136446
81.572302,47,24.162578
202.106883,94,24.812228
195.911263,87,24.858114
241.352465,107,24.913407
303.507639,123,24.977277
172.51798,79,25.018733
133.750836,72,25.058504
304.984709,130,25.124711
240.544797,108,25.181985
213.28159,88,25.228349
126.82038,70,25.266955
63.906844,37,25.28626
191.505374,85,25.333097
160.134778,75,25.374927
168.070417,87,25.421138
211.205867,93,25.471588
290.924101,114,25.528975
288.100163,113,25.567737
295.105839,116,25.608088
290.072051,114,25.645669
297.170402,117,25.687845
199.133817,103,25.751085
273.476126,120,25.812917
219.86651,91,25.862133
166.143123,75,25.902784
273.546046,125,25.970518
134.484437,68,26.007621
243.888044,109,26.068295
280.823869,116,26.750942
114.574414,59,26.783025
179.376599,78,26.822695
240.67811,113,26.881942
236.053615,109,26.936042
120.773272,61,26.968462
126.270899,62,26.999925
291.026158,124,27.062296
237.473346,103,27.116497
275.582717,127,27.182192
251.975281,108,27.237502
205.656368,94,27.287012
217.697794,108,27.342858
275.732568,128,27.411381
254.959159,112,27.469117
108.847198,58,27.501693
64.05597,35,27.520005
110.486273,67,27.556173
245.517331,108,27.615421
140.275217,76,27.65538
171.403754,91,27.704394
279.102956,130,27.770416
312.555358,134,28.448834
176.043607,94,28.499263
313.522796,137,28.569075
310.417221,141,28.641442
290.484387,126,28.708532
242.544384,110,28.764867
221.528016,104,28.820015
82.9731,44,28.844558
366.952085,159,28.928311
249.126837,114,28.986887
217.465876,105,29.042506
316.085165,142,29.115763
326.423125,145,29.191811
103.156024,59,29.22502
162.215413,83,29.268524
223.514361,103,29.325141
223.348904,98,29.376161
221.445867,100,29.429828
185.987672,95,30.076699
300.608679,129,30.146002
296.717603,124,30.201047
297.116185,124,30.245432
299.18029,125,30.286903
299.589704,125,30.329664
301.7041,126,30.373279
260.110748,125,30.448478
269.91211,120,30.511022
238.946208,126,30.575461
258.809695,110,30.63325
303.717393,137,30.704867
161.034856,91,30.753392
259.51083,121,30.816357
252.950295,138,30.88656
293.689214,129,30.955106
302.869301,130,31.022955
220.04081,108,31.07839
269.255867,120,31.143312
277.409626,125,31.207112
292.03415,122,31.270266
321.379017,142,31.344805
170.65759,88,31.99464
326.566935,143,32.070694
132.288841,74,32.110185
311.452047,133,32.180842
309.666514,133,32.251496
47.119527,28,32.266884
136.08428,73,32.305496
297.627255,140,32.379382
103.735325,59,32.411468
347.461089,135,32.483582
313.47095,138,32.555
266.685082,117,32.61479
229.002726,100,32.668369
323.076914,132,32.736083
281.206504,139,32.808234
191.129613,106,32.861459
334.973145,137,32.926526
95.020993,52,32.952692
221.201957,99,33.004408
318.763139,147,33.668498
352.077851,161,33.748777
272.708762,129,33.815499
248.992966,104,33.87045
336.882306,148,33.945116
287.576603,114,34.004103
273.880201,121,34.068996
309.999882,143,34.141664
303.34015,129,34.219853
300.39957,128,34.263727
303.700933,129,34.308273
303.427007,129,34.351133
303.421427,129,34.396923
301.00666,125,34.470134
380.077292,170,34.555866
351.955776,152,34.634889
297.33288,131,34.70464
359.743299,133,34.774507
305.041726,147,34.849232
314.765732,141,35.551206
332.687257,136,35.618345
145.748824,79,35.658718
329.584813,148,35.73191
75.514746,46,35.754095
308.26005,135,35.823632
310.013057,115,35.881443
275.783362,121,35.943674
256.133118,114,36.001214
319.52319,131,36.067856
100.696829,56,36.096366
291.767508,118,36.1565
325.282984,151,36.233658
138.883594,77,36.272854
312.005973,152,36.348309
255.33269,127,36.414505
139.186586,71,36.4513
340.650666,138,36.523206
264.115353,115,37.178666
336.192952,147,37.255068
300.000821,132,37.325577
196.304925,103,37.378886
203.480535,90,37.426865
330.987835,130,37.493021
282.198682,120,37.555077
356.473539,141,37.629937
326.124939,143,37.703942
352.124064,144,37.777401
350.283126,137,37.847844
245.421958,116,37.91065
263.833554,125,37.973935
338.724384,128,38.042098
314.73411,140,38.114754
381.101616,153,38.192471
318.506827,128,38.250116
311.893393,127,38.292103
316.865338,128,38.337465
308.001317,127,38.379624
309.864847,127,38.422977
283.56787,129,39.089468
352.168059,137,39.162086
339.769095,141,39.23502
352.335802,155,39.313005
345.700654,148,39.389305
230.772304,122,39.455004
309.417953,132,39.524056
291.793508,114,39.582744
314.248448,136,39.655406
482.886257,211,39.764364
309.266782,127,39.830787
320.444147,119,39.892214
265.570798,112,39.951644
319.239622,139,40.024293
317.867703,135,40.095028
338.918471,132,40.778253
299.45254,139,40.846771
340.763163,131,40.91131
316.236811,126,40.975295
323.487204,135,41.041249
503.718498,198,41.13733
286.560577,124,41.199305
308.481426,124,41.263488
375.981232,157,41.339832
368.106581,150,41.413705
407.103962,157,41.493174
280.037208,128,41.557055
270.861088,121,41.617141
380.030694,160,41.698027
334.019902,142,42.396313
102.907366,57,42.428147
357.19112,146,42.506459
363.928227,165,42.59479
326.909363,141,42.668817
426.838151,180,42.760709
583.933843,203,42.899763
543.267773,188,42.96134
548.8819,190,43.027184
538.80912,186,43.089535
533.208897,183,43.151773
226.356491,97,43.212736
397.306888,172,43.304338
345.668216,149,43.382112
238.717191,119,43.444458
383.375678,160,43.531058
168.863712,88,43.579808
446.526078,188,43.677064
259.243567,120,43.739571
350.742026,140,44.435467
357.773541,154,44.51036
354.003925,152,44.587157
375.989533,157,44.66288
348.360766,148,44.735666
376.728688,168,44.819417
503.49358,194,44.913876
373.735612,150,44.988463
282.845455,119,45.047436
370.427296,165,45.130467
359.337139,152,45.205472
347.505422,158,45.281657
287.687219,151,45.354594
287.018894,133,45.422698
396.300291,146,46.113484
342.9019,137,46.180384
331.302915,152,46.255711
357.006419,152,46.333442
310.664096,119,46.392116
325.870308,143,46.463065
351.068303,153,46.541774
426.663061,178,46.62995
353.107121,166,46.711056
315.752175,131,46.776452
360.009632,158,46.857665
288.16765,131,46.924588
446.548362,159,46.97667
449.002497,159,47.028391
448.755703,160,47.080743
467.752934,169,47.135116
458.014374,165,47.188964
478.639768,198,47.291142
475.316782,184,47.978717
307.388311,130,48.044295
298.661779,126,48.106091
209.709899,92,48.15341
227.41095,111,48.208102
225.839896,109,48.263712
200.625403,105,48.31602
364.357547,152,48.391546
437.249697,172,48.477957
362.493384,188,48.572002
331.388975,142,48.642816
296.590016,123,48.702888
213.097467,104,48.756279
299.945893,114,48.812479
526.594763,198,48.909382
353.5681,150,49.554568
625.078791,247,49.672694
287.630562,124,49.735786
327.545356,144,49.807503
366.823554,148,49.883888
511.327146,177,49.970554
530.826702,194,50.065177
375.788784,166,50.145936
361.273984,150,50.220538
337.54288,144,50.294542
513.483958,187,50.395888
296.134174,119,50.462332
369.885874,168,50.553967
306.093434,134,51.270188
426.683171,162,51.362406
487.543741,178,51.460267
319.078665,147,51.53388
597.724464,198,51.613345
599.968281,199,51.675979
562.485561,187,51.735088
604.379554,200,51.799515
602.875724,200,51.862763
378.170558,166,51.950834
628.49731,221,52.050884
436.649136,156,52.123031
560.653495,224,52.225754
423.783349,178,52.30869
284.086186,135,52.370311
319.273584,135,52.433219
380.390393,159,52.507154
331.430431,130,53.165944
338.906797,140,53.23349
323.102038,131,53.309165
370.121128,149,53.389364
824.495081,304,53.554255
361.703798,134,53.630748
450.902191,197,53.740851
647.357795,226,53.866604
557.264963,197,53.982803
106.718052,57,54.020508
640.882132,232,54.162268
344.872444,132,54.246375
398.006725,174,54.932164
389.001183,157,55.010229
463.628123,186,55.102988
397.193874,141,55.1744
371.521709,144,55.247396
812.679649,264,55.378149
405.434163,157,55.457987
481.927227,165,55.540882
774.526217,258,55.732184
768.256502,257,55.816652
797.461473,264,55.907419
782.702152,261,55.994889
829.066943,271,56.085544
198.083539,105,56.148421
471.868792,186,56.242868
556.230731,206,56.346827
451.691563,156,57.013756
325.855895,127,57.074531
198.991993,99,57.122103
367.001139,144,57.190825
291.202698,128,57.252264
356.003328,154,57.32421
582.667298,202,57.419244
401.546269,143,57.487567
310.387729,129,57.548271
390.251348,154,57.621788
256.640691,118,57.678917
610.653922,216,57.780142
739.759474,281,57.913323
569.491209,206,58.612776
586.675972,218,58.716172
543.490994,185,58.80416
413.697663,155,58.87858
475.121693,172,58.961443
675.353259,244,59.078192
339.708619,163,59.155318
619.373585,214,59.256503
348.209255,145,59.326121
291.642949,126,59.386667
464.01147,198,59.480458
469.63541,159,60.14312
408.80434,170,60.224116
1136.365263,354,60.382924
1594.733113,500,60.540537
1467.289901,500,60.699014
1473.815477,500,60.855978
1420.302166,427,60.991473
1234.878482,400,61.186718
138.130817,74,61.223152
597.212049,198,61.316362
338.221827,155,61.389324
229.888103,109,61.442182
877.234459,317,61.590663
463.964968,180,61.676833
555.31486,209,61.775644
678.538326,235,62.44732
531.295816,191,62.537107
601.584477,214,62.637577
392.402367,147,62.706728
784.097138,254,62.826916
408.316006,161,62.904287
924.704434,339,63.063481
723.344826,239,63.17539
817.192846,264,63.298983
661.719591,211,63.954396
787.166906,288,64.089575
623.343192,222,64.193937
323.18452,135,64.258098
126.972055,69,64.291433
106.786718,56,64.318568
87.663266,50,64.344335
609.232925,199,64.439355
827.505551,299,64.573481
828.413312,297,64.666819
829.614009,298,64.760183
835.117032,306,64.856562
842.851534,308,64.955886
402.576828,149,65.028852
698.701818,229,65.137444
508.436628,179,65.223279
367.990006,141,65.291522
376.7416,149,65.922723
513.114038,194,66.015426
573.394647,182,66.101989
282.831659,130,66.164504
902.629112,294,66.302981
543.540822,184,66.390403
359.501672,145,66.4584
337.649435,132,66.521987
673.433138,247,66.638897
753.641353,255,66.759797
482.836665,188,66.84918
714.461796,258,67.530869
518.750488,160,67.607417
378.967074,128,67.668182
362.159212,150,67.740712
497.868528,186,67.828763
396.033506,141,67.898454
448.592564,155,67.971675
681.7967,234,68.082556
322.001586,150,68.154899
402.431611,159,68.231323
363.645405,144,68.300711
404.644785,164,68.378603
1105.280553,382,69.210106
1098.212419,386,69.338509
1099.306195,385,69.467663
1095.077002,380,69.594293
1101.322864,383,69.723267
656.430344,229,69.839209
357.418654,139,69.911494
694.281311,236,70.028771
744.842261,250,70.149233
628.896777,237,70.258936
517.579902,170,70.338741
410.277102,155,70.411088
377.154203,140,70.477956
204.284584,106,70.529956
314.637043,130,70.59167
380.867325,147,71.26397
387.483355,132,71.327228
521.007305,163,71.403222
743.765712,247,71.518825
509.684869,167,71.597847
321.294241,147,71.66785
279.948305,123,71.725662
713.648574,237,71.837789
457.993957,151,71.909922
426.326976,166,71.988552
537.65397,173,72.070063
343.651527,143,72.138383
349.598081,138,72.202991
397.480415,176,72.906059
685.439746,249,73.030796
387.844645,148,73.106512
420.315891,165,73.190061
489.525525,154,73.267524
337.807742,150,73.342479
533.944686,170,73.417285
520.612623,166,73.473647
512.749302,164,73.527223
516.163466,165,73.577164
531.774966,169,73.627913
383.289742,138,73.695578
451.725939,151,73.767615
471.245227,169,73.846757
517.480189,181,73.935399
372.882902,143,74.004138
581.9451,197,74.097803
875.967863,295,74.838383
956.416384,325,74.994123
575.441341,185,75.081828
539.198832,210,75.18119
369.54104,132,75.243337
505.823051,187,75.331853
747.441284,260,75.454575
314.557007,146,75.525106
530.328148,192,75.616062
894.358538,334,76.370552
351.248109,135,76.435573
585.362192,237,76.551943
391.481058,135,76.620028
343.697634,131,76.685033
589.418316,195,76.781742
794.311029,255,76.91063
448.753084,146,76.983047
725.836731,247,77.106276
533.477967,165,77.187626
609.769412,195,77.308281
619.709075,197,77.372663
629.593426,200,77.439419
617.353041,197,77.505101
624.423124,199,77.571294
606.59211,201,78.285564
944.647238,323,78.434681
201.243529,102,78.483129
772.85774,291,78.620045
403.602035,136,78.68325
436.382846,159,78.75853
300.641353,125,78.817296
541.971475,183,78.905253
1093.62434,389,79.086869
712.925793,234,79.196297
1153.33536,467,80.015926
341.73752,136,80.081224
655.567879,200,80.175308
266.367926,115,80.229359
629.595148,211,80.328878
544.880554,172,80.410551
483.369567,189,80.499739
586.698644,222,80.604415
317.583444,161,80.681624
774.178528,261,81.420472
1077.391072,420,81.617853
541.384173,185,81.705362
633.410668,204,81.825069
574.352457,186,81.883937
595.489724,192,81.945328
580.482282,188,82.004994
618.006475,199,82.067441
414.077818,158,82.143808
706.152276,249,82.26226
753.428705,263,82.385299
892.237448,316,82.532521
900.694865,328,83.273821
574.65726,195,83.366205
411.252928,159,83.442933
535.106335,186,83.531673
478.520729,155,83.605855
543.950101,176,83.689475
554.400735,208,83.787505
348.777881,130,83.849388
558.708248,194,83.943819
365.453785,135,84.008702
577.126596,198,84.102456
661.314424,206,84.199992
752.977379,245,84.920046
405.939764,156,84.993419
710.748009,273,85.122515
1217.175242,428,85.324175
366.130895,136,85.388371
582.67433,183,85.475946
551.15441,164,85.554112
1112.59062,500,85.788624
1173.623193,500,85.950541
1094.819609,500,86.111784
1132.749029,500,86.270233
709.553873,243,86.347472
754.541745,239,86.462626
670.104686,223,87.153072
150.070644,77,87.190118
588.624731,207,87.288154
689.395351,207,87.385127
680.791888,241,87.4993
666.704106,266,87.624587
723.842583,240,87.73842
703.437891,228,87.84528
487.403153,160,87.922199
841.82048,315,88.624557
369.511804,140,88.691661
501.532405,171,88.773343
593.015804,188,88.862528
693.214845,258,88.986783
642.139094,195,89.079601
496.240374,171,89.160882
970.678715,360,89.330206
310.964727,122,89.38922
583.161104,214,89.49041
693.506394,241,90.163002
529.366386,179,90.247123
941.740776,309,90.393975
1103.570935,500,90.576004
1128.636605,500,90.733053
1102.435253,500,90.892803
1105.144348,500,91.050751
1129.145651,500,91.209228
1115.277517,406,91.402048
475.937219,191,91.492837
717.949163,246,91.608815
362.577838,147,91.678247
601.412252,218,91.783234
1021.176185,372,92.518143
664.58877,212,92.617783
757.563222,242,92.730624
330.966174,134,92.794299
442.440218,172,92.874318
1248.832419,453,93.088106
755.531238,276,93.218489
663.576773,268,93.343982
1288.586588,500,94.135195
1142.000285,422,94.333165
697.56143,230,94.441809
611.369991,259,94.563687
1110.062902,500,94.842581
1084.307812,500,95.002325
1094.813296,500,95.16122
1086.956635,500,95.31833
1082.57011,500,95.475687
992.720093,318,95.626971
601.400446,206,95.724944
353.073476,126,96.387947
452.94359,190,96.478844
901.738593,373,96.654858
451.586081,161,96.730734
363.109491,132,96.793896
584.809485,206,96.89344
410.423876,156,96.967945
695.379698,223,97.073606
230.439321,100,97.121097
461.593591,188,97.210348
815.054122,297,97.946646
233.732369,103,97.997132
674.561953,227,98.104298
994.153964,345,98.267302
748.10786,269,98.394213
408.584552,136,98.458527
689.568596,206,98.55565
674.538215,253,98.676656
678.408083,237,98.788381
624.462662,220,98.895423
1133.633953,500,99.841415
1137.620552,500,100.012399
1131.932064,500,100.179766
1140.211169,500,100.348113
1140.247264,500,100.516254
1271.97768,500,100.768404
260.645875,125,100.832774
621.39469,210,100.940306
711.536737,246,101.063451
353.922878,146,101.138556
594.205997,209,101.243755
658.62446,217,101.353308
729.158239,281,102.116528
1033.336163,384,102.299663
