#{"t_start": 1726045062.716419, "env_id": "CustomHopper-source-v0"}
r,l,t
134.647613,68,5.647534
88.196988,110,5.692689
116.496576,63,5.716609
143.27674,72,5.744871
95.618413,51,5.77154
94.553312,53,5.790451
100.094635,53,5.808985
101.475031,56,5.83116
35.581392,39,5.844845
15.911133,30,5.856322
67.731097,38,5.869689
65.187551,37,5.883662
25.512442,28,5.893878
110.347946,59,5.914681
96.572157,62,5.938234
56.963223,49,5.955902
98.649427,51,5.974887
150.235546,79,6.002843
35.58648,58,6.025423
116.106761,59,6.04627
114.410171,65,6.069858
133.866809,65,6.093722
161.424026,74,6.119981
81.930519,59,6.142764
69.077838,39,6.155173
71.052771,40,6.166997
70.994447,40,6.17926
67.225622,38,6.190423
68.760714,39,6.201871
9.727448,22,6.220728
136.064803,73,6.249911
113.832444,58,6.271369
155.305234,76,6.298269
130.22436,64,6.872849
107.612688,58,6.894284
88.411416,55,6.913564
172.403945,81,6.944008
93.343126,55,6.963198
210.280669,99,6.998284
92.095927,50,7.016118
186.762647,87,7.048364
143.376408,73,7.074203
151.066022,80,7.103086
234.818123,110,7.142241
219.82663,98,7.178334
187.13325,88,7.210003
220.410727,99,7.244756
231.540958,107,7.283844
101.143012,54,7.303525
163.189953,79,7.331359
109.072783,57,7.353791
200.136052,92,7.387739
128.110542,64,7.410693
104.883098,59,7.431458
99.918733,59,7.453958
67.830648,38,7.467391
148.05644,73,7.493751
211.189054,103,7.530603
213.90964,95,7.566379
122.464021,64,7.589368
111.506469,57,8.152677
224.769866,106,8.191851
230.285511,109,8.231127
226.481876,98,8.265811
106.898424,66,8.290891
229.756342,104,8.328303
83.323821,51,8.346794
59.148262,41,8.361541
175.68597,91,8.395962
146.63646,73,8.42286
188.222657,85,8.45413
217.852564,99,8.491703
225.105807,101,8.528383
115.856108,59,8.549635
88.691559,52,8.568035
90.857949,50,8.587302
211.459644,96,8.621459
145.140136,71,8.647547
221.252236,102,8.685482
201.499492,91,8.717899
89.537415,49,8.735827
153.426641,92,8.768258
225.56766,99,8.805178
63.607277,36,8.818227
93.09839,54,8.837929
158.081459,76,8.864742
228.495924,113,9.445853
216.605281,97,9.480766
101.422019,54,9.501553
121.016225,62,9.523445
233.843136,119,9.566914
232.356324,116,9.609591
204.472994,91,9.642198
225.477607,98,9.698254
223.574264,97,9.726499
223.189192,97,9.755715
225.66685,98,9.784493
223.594085,97,9.814471
220.296396,95,9.859838
220.196783,104,9.896799
115.696773,64,9.921092
244.85964,123,9.965255
96.324959,51,9.98367
209.542958,92,10.018117
181.236716,85,10.048209
130.125886,68,10.072852
115.351076,61,10.094371
108.919593,59,10.116491
139.651114,68,10.141017
230.776791,101,10.177128
232.991255,131,10.22509
121.936147,65,10.248319
202.648907,90,10.280768
216.667919,96,10.316312
220.601462,99,10.893227
79.305882,44,10.908566
217.118425,96,10.944225
215.795298,98,10.980489
143.260477,74,11.006195
201.809209,98,11.042403
203.779701,99,11.078329
213.391463,93,11.111014
224.351271,100,11.147826
216.060419,98,11.1831
67.231213,38,11.196503
213.116615,95,11.232182
229.132467,108,11.271336
228.334259,102,11.307691
212.53174,99,11.344645
195.279241,92,11.378629
23.233785,22,11.386555
199.852417,98,11.421078
150.777695,77,11.450278
215.706535,102,11.487005
212.033835,104,11.524179
189.144911,82,11.555
205.4326,94,11.589038
237.482856,102,12.168612
125.495479,63,12.192052
226.359862,99,12.227346
162.22929,74,12.255565
209.900125,97,12.290588
198.686859,101,12.326493
223.367435,116,12.369716
219.443797,104,12.408014
210.370245,94,12.441212
207.836543,100,12.479598
242.22058,117,12.522059
211.520655,95,12.558513
188.985825,84,12.588903
121.878135,68,12.615772
145.221041,73,12.642129
120.39786,63,12.666715
226.633164,111,12.709177
218.72645,99,12.76695
221.322921,100,12.79675
220.56,100,12.825979
220.406275,100,12.855335
220.989521,100,12.886115
201.437207,99,12.926125
230.334029,106,12.965523
209.499294,101,13.001638
142.640117,71,13.027165
216.057022,99,13.061749
201.031333,108,13.653815
152.700727,82,13.683892
204.803265,98,13.718351
226.700328,101,13.75444
218.397559,108,13.795544
151.00424,78,13.82323
103.528439,56,13.844027
220.724831,97,13.878006
249.381203,117,13.921306
211.517667,110,13.960988
202.621939,94,13.995909
126.548843,65,14.019004
214.222724,103,14.056302
220.958331,96,14.092033
207.247908,105,14.128807
204.044991,101,14.164814
240.096721,111,14.205839
205.100718,101,14.242125
247.981183,109,14.280394
214.606427,97,14.316211
237.884586,110,14.355534
221.9007,110,14.969755
214.380582,92,15.001265
230.30953,107,15.05003
231.916232,105,15.087645
229.727667,103,15.12514
213.372658,97,15.169878
229.587131,106,15.206684
226.553657,98,15.251725
241.159265,112,15.29261
221.156345,98,15.328577
238.394899,111,15.378456
224.629715,96,15.411442
224.831335,95,15.454895
230.256635,102,15.492376
219.439231,96,15.528371
217.855311,99,15.573496
232.151383,103,15.609312
210.532867,97,15.647819
211.972621,105,15.692497
228.868589,103,15.730045
225.432752,98,16.324357
233.95217,103,16.362817
230.326347,99,16.39897
263.550887,115,16.440916
230.898317,102,16.480384
233.028369,103,16.51057
233.094279,103,16.54417
232.794545,103,16.585554
232.884497,103,16.61586
235.364479,106,16.688616
238.986589,109,16.729993
230.304537,116,16.773443
230.382028,103,16.810686
212.863121,97,16.846365
254.917747,111,16.885542
198.18139,96,16.919611
229.958851,104,16.95825
257.404393,144,17.010051
224.465032,101,17.047869
217.534934,105,17.084848
225.127803,97,17.119296
232.525374,104,17.158146
211.468882,95,17.192113
220.920528,102,17.228406
228.284708,98,17.815963
214.163984,96,17.850075
234.36182,107,17.889566
216.793401,97,17.934184
272.986227,118,17.977291
230.447586,103,18.024385
241.452609,107,18.062093
210.01445,101,18.102611
78.501629,45,18.126458
210.180965,103,18.163296
224.679701,99,18.199907
213.87664,96,18.234257
249.96866,115,18.274195
229.720267,104,18.313221
217.93771,98,18.348318
104.521582,55,18.367846
177.674482,82,18.398496
227.309302,100,18.434532
218.333173,93,18.467454
210.344793,97,18.503311
227.536652,104,18.540923
220.637166,98,19.118515
218.858215,102,19.15778
204.727657,97,19.191146
225.474504,102,19.229092
224.280578,100,19.267099
227.472766,101,19.304234
227.137149,98,19.340288
78.837732,43,19.356749
236.926148,106,19.394251
242.4826,109,19.434698
252.884816,104,19.473745
219.00011,95,19.508512
229.063753,99,19.546701
220.245213,97,19.581342
235.276706,101,19.627193
233.065056,100,19.658005
232.554523,100,19.688286
232.772334,100,19.719031
234.498884,101,19.750164
216.546479,95,19.798944
239.725369,101,19.836678
229.199012,103,19.875894
211.89264,91,19.910011
232.99073,106,19.949032
210.827071,93,19.982964
221.201411,100,20.019591
247.310962,107,20.595599
224.864535,106,20.635293
231.399602,98,20.669186
244.853209,104,20.70545
215.88776,96,20.741067
233.879763,107,20.778372
226.663273,97,20.812843
216.61773,92,20.846521
253.84592,113,20.886287
220.880486,99,20.921067
219.239095,100,20.957577
279.472967,115,20.998022
241.598057,104,21.035669
220.803672,91,21.067434
244.786592,106,21.104991
198.499998,89,21.137599
227.831628,97,21.171272
246.674777,103,21.207526
242.247614,103,21.244685
220.757696,95,21.277665
221.281702,95,21.84345
247.264507,112,21.885108
241.00824,110,21.924103
185.937485,85,21.955285
160.377659,82,21.983614
286.522328,120,22.026181
262.830543,111,22.06603
252.757821,109,22.104465
278.569395,119,22.145983
237.103237,100,22.182418
223.654449,105,22.220343
242.430998,109,22.260445
