#{"t_start": 1726048934.3087857, "env_id": "CustomHopper-target-v0"}
r,l,t
73.237769,50,4.815465
235.71577,106,4.864392
43.581729,71,5.487405
17.668872,17,5.494023
171.143823,82,5.526013
87.727437,50,5.55266
148.967137,73,5.581276
60.112543,37,5.594956
54.727313,33,5.606933
190.438799,96,5.650658
75.885231,45,5.671262
7.436127,10,5.675029
110.856367,58,5.695831
81.859043,47,5.71259
110.5553,78,5.746703
68.034876,42,5.769376
188.259054,85,5.800074
96.628422,68,5.825935
85.652372,48,5.845977
88.29807,49,5.873019
102.630304,56,5.893162
30.521046,32,5.904768
227.715941,104,5.946696
61.588961,37,5.969374
100.561046,58,5.991065
203.95647,94,6.026632
54.864821,33,6.039376
127.383392,66,6.073553
25.88041,24,6.082968
105.320624,70,6.107916
63.778848,38,6.12345
17.01765,17,6.129696
239.938749,110,6.180384
19.043618,17,6.187399
84.373964,48,6.204895
81.598394,47,6.223375
56.297743,34,6.247284
59.652972,36,6.26834
59.942984,36,6.279633
60.025745,36,6.290926
58.46387,35,6.301389
220.412008,100,6.373282
220.336235,101,6.424049
179.119217,85,7.035698
207.081291,94,7.070733
149.427294,75,7.098349
209.722745,99,7.133579
223.677901,103,7.172554
92.555477,62,7.195655
340.728375,169,7.257924
200.123554,91,7.290542
140.584812,73,7.317464
154.913737,80,7.347834
228.678718,108,7.387423
80.594791,47,7.404835
194.89894,90,7.437252
68.70664,40,7.453479
66.562159,40,7.468048
163.974623,82,7.49839
76.071794,43,7.514036
192.272163,92,7.54697
120.000929,76,7.57549
231.453567,113,7.616742
90.553392,51,7.634974
135.702049,75,7.663196
237.58741,106,7.701411
72.518728,42,7.717144
111.782637,62,7.739755
89.323661,53,7.76013
214.364972,100,8.333101
213.357029,101,8.371242
222.529456,100,8.409058
211.919667,92,8.441395
239.626103,111,8.481812
38.687076,29,8.491984
215.871492,95,8.526039
43.540136,38,8.539371
157.2702,86,8.571106
190.124982,95,8.604201
108.054719,59,8.625489
213.942846,107,8.662832
151.217687,74,8.690262
228.86101,113,8.730057
208.296386,92,8.762404
209.265778,95,8.797371
124.493036,67,8.821328
200.356311,104,8.857503
109.66532,71,8.884243
46.260832,33,8.895871
95.453647,55,8.915668
217.424321,97,8.949879
138.105493,72,8.97525
223.170462,102,9.013387
271.341929,151,9.612247
247.876123,107,9.651301
34.713824,28,9.661594
235.197537,104,9.699699
255.291369,129,9.745109
248.142121,123,9.789089
146.288066,80,9.819046
214.519868,94,9.860503
219.090132,96,9.888289
218.742432,96,9.919261
216.782232,95,9.948722
218.466156,96,9.976751
185.223519,86,10.022708
209.789383,95,10.056902
213.848166,96,10.090225
123.233695,68,10.115252
131.832182,71,10.140194
220.64984,96,10.173891
224.857326,117,10.216445
125.216509,63,10.238685
238.57486,110,10.277858
220.685643,95,10.312713
176.053672,88,10.343785
241.68306,119,10.385667
239.643572,116,10.427915
245.817515,119,10.47005
214.953818,111,11.047983
127.146213,67,11.073528
235.717983,106,11.112375
161.992984,85,11.143825
160.302293,76,11.172613
210.780785,96,11.206636
214.644337,94,11.24127
160.694932,93,11.276046
